date_time,Katoomba_maxtempC,Katoomba_mintempC,Katoomba_totalSnow_cm,Katoomba_sunHour,Katoomba_uvIndex,Katoomba_uvIndex,Katoomba_moon_illumination,Katoomba_moonrise,Katoomba_moonset,Katoomba_sunrise,Katoomba_sunset,Katoomba_DewPointC,Katoomba_FeelsLikeC,Katoomba_HeatIndexC,Katoomba_WindChillC,Katoomba_WindGustKmph,Katoomba_cloudcover,Katoomba_humidity,Katoomba_precipMM,Katoomba_pressure,Katoomba_tempC,Katoomba_visibility,Katoomba_winddirDegree,Katoomba_windspeedKmph
2020-03-28 06:00:00,20,7,0.0,4.3,4,1,25,09:14 AM,08:14 PM,06:08 AM,05:59 PM,9,10,10,10,3,82,93,0.1,1025,10,10,77,2
2020-03-28 09:00:00,20,7,0.0,4.3,4,4,25,09:14 AM,08:14 PM,06:08 AM,05:59 PM,10,16,16,16,6,65,72,0.1,1025,16,10,68,5
2020-03-28 12:00:00,20,7,0.0,4.3,4,4,25,09:14 AM,08:14 PM,06:08 AM,05:59 PM,12,19,19,19,8,73,65,0.1,1024,19,10,70,7
2020-03-28 15:00:00,20,7,0.0,4.3,4,4,25,09:14 AM,08:14 PM,06:08 AM,05:59 PM,13,20,20,20,9,71,65,0.1,1021,20,10,79,8
2020-03-28 18:00:00,20,7,0.0,4.3,4,1,25,09:14 AM,08:14 PM,06:08 AM,05:59 PM,13,17,19,17,6,68,85,0.0,1022,17,5,85,4
2020-03-28 21:00:00,20,7,0.0,4.3,4,1,25,09:14 AM,08:14 PM,06:08 AM,05:59 PM,13,15,16,15,3,88,94,0.0,1023,15,7,204,2
2020-03-29 00:00:00,26,14,0.0,4.3,5,1,32,10:10 AM,08:49 PM,06:09 AM,05:58 PM,13,14,14,14,2,80,95,0.0,1022,14,5,116,1
2020-03-29 03:00:00,26,14,0.0,4.3,5,1,32,10:10 AM,08:49 PM,06:09 AM,05:58 PM,14,15,15,15,1,88,95,0.1,1020,15,2,19,1
2020-03-29 06:00:00,26,14,0.0,4.3,5,1,32,10:10 AM,08:49 PM,06:09 AM,05:58 PM,15,16,16,16,2,82,96,0.1,1020,16,2,34,1
2020-03-29 09:00:00,26,14,0.0,4.3,5,4,32,10:10 AM,08:49 PM,06:09 AM,05:58 PM,15,20,22,20,5,74,77,0.2,1020,20,7,42,4
2020-03-29 12:00:00,26,14,0.0,4.3,5,5,32,10:10 AM,08:49 PM,06:09 AM,05:58 PM,14,26,26,25,6,82,53,0.2,1018,25,9,46,5
2020-03-29 15:00:00,26,14,0.0,4.3,5,5,32,10:10 AM,08:49 PM,06:09 AM,05:58 PM,16,25,25,24,7,81,61,1.1,1016,24,9,31,5
2020-03-29 18:00:00,26,14,0.0,4.3,5,1,32,10:10 AM,08:49 PM,06:09 AM,05:58 PM,16,20,23,20,6,75,86,1.0,1016,20,9,238,4
2020-03-29 21:00:00,26,14,0.0,4.3,5,1,32,10:10 AM,08:49 PM,06:09 AM,05:58 PM,13,17,19,17,9,76,93,0.8,1017,17,9,336,4
2020-03-30 00:00:00,19,13,0.0,4.3,4,1,40,11:08 AM,09:29 PM,06:09 AM,05:57 PM,12,14,15,14,12,38,94,0.3,1016,14,10,318,5
2020-03-30 03:00:00,19,13,0.0,4.3,4,1,40,11:08 AM,09:29 PM,06:09 AM,05:57 PM,14,15,15,15,13,55,93,0.1,1014,15,10,307,7
2020-03-30 06:00:00,19,13,0.0,4.3,4,1,40,11:08 AM,09:29 PM,06:09 AM,05:57 PM,16,16,16,16,10,81,95,2.4,1015,16,8,308,6
2020-03-30 09:00:00,19,13,0.0,4.3,4,4,40,11:08 AM,09:29 PM,06:09 AM,05:57 PM,17,17,17,17,5,82,97,5.3,1016,17,7,337,4
2020-03-30 12:00:00,19,13,0.0,4.3,4,4,40,11:08 AM,09:29 PM,06:09 AM,05:57 PM,17,19,19,19,6,66,90,3.1,1015,19,8,327,5
2020-03-30 15:00:00,19,13,0.0,4.3,4,4,40,11:08 AM,09:29 PM,06:09 AM,05:57 PM,17,19,19,19,8,78,88,2.7,1013,19,9,303,6
2020-03-30 18:00:00,19,13,0.0,4.3,4,1,40,11:08 AM,09:29 PM,06:09 AM,05:57 PM,16,17,17,17,10,96,94,1.1,1013,17,3,300,6
2020-03-30 21:00:00,19,13,0.0,4.3,4,1,40,11:08 AM,09:29 PM,06:09 AM,05:57 PM,13,13,14,13,14,53,97,0.0,1014,14,1,300,7
2020-03-31 00:00:00,27,14,0.0,8.7,5,1,44,12:06 PM,10:15 PM,06:10 AM,05:55 PM,13,13,13,13,15,31,96,0.0,1015,13,2,300,8
2020-03-31 03:00:00,27,14,0.0,8.7,5,1,44,12:06 PM,10:15 PM,06:10 AM,05:55 PM,13,14,14,14,12,78,97,0.0,1014,14,1,299,6
2020-03-31 06:00:00,27,14,0.0,8.7,5,1,44,12:06 PM,10:15 PM,06:10 AM,05:55 PM,13,14,14,14,9,45,95,0.0,1016,14,7,301,5
2020-03-31 09:00:00,27,14,0.0,8.7,5,6,44,12:06 PM,10:15 PM,06:10 AM,05:55 PM,12,21,21,21,3,6,60,0.0,1017,21,10,205,2
2020-03-31 12:00:00,27,14,0.0,8.7,5,7,44,12:06 PM,10:15 PM,06:10 AM,05:55 PM,10,26,26,26,3,4,37,0.0,1016,26,10,281,3
2020-03-31 15:00:00,27,14,0.0,8.7,5,7,44,12:06 PM,10:15 PM,06:10 AM,05:55 PM,11,26,26,26,4,7,39,0.0,1015,26,10,129,4
2020-03-31 18:00:00,27,14,0.0,8.7,5,1,44,12:06 PM,10:15 PM,06:10 AM,05:55 PM,14,26,26,23,5,37,78,0.1,1017,23,5,69,3
2020-03-31 21:00:00,27,14,0.0,8.7,5,1,44,12:06 PM,10:15 PM,06:10 AM,05:55 PM,16,20,24,20,3,69,97,0.4,1018,20,7,120,2
2020-04-01 00:00:00,24,14,0.0,5.8,5,1,56,01:03 PM,11:08 PM,06:11 AM,05:54 PM,15,16,17,16,3,84,99,0.4,1019,16,10,72,2
2020-04-01 03:00:00,24,14,0.0,5.8,5,1,56,01:03 PM,11:08 PM,06:11 AM,05:54 PM,15,15,15,15,2,72,99,0.6,1018,15,10,37,1
2020-04-01 06:00:00,24,14,0.0,5.8,5,1,56,01:03 PM,11:08 PM,06:11 AM,05:54 PM,16,16,16,16,3,88,98,0.2,1019,16,3,241,2
2020-04-01 09:00:00,24,14,0.0,5.8,5,5,56,01:03 PM,11:08 PM,06:11 AM,05:54 PM,16,20,22,20,5,93,79,0.1,1020,20,7,144,4
2020-04-01 12:00:00,24,14,0.0,5.8,5,5,56,01:03 PM,11:08 PM,06:11 AM,05:54 PM,16,25,25,24,8,71,62,0.3,1018,24,10,65,7
2020-04-01 15:00:00,24,14,0.0,5.8,5,5,56,01:03 PM,11:08 PM,06:11 AM,05:54 PM,17,25,25,22,10,54,73,1.1,1017,22,10,86,8
2020-04-01 18:00:00,24,14,0.0,5.8,5,1,56,01:03 PM,11:08 PM,06:11 AM,05:54 PM,18,19,20,19,7,75,93,1.0,1017,19,10,75,5
2020-04-01 21:00:00,24,14,0.0,5.8,5,1,56,01:03 PM,11:08 PM,06:11 AM,05:54 PM,16,16,16,16,4,82,99,1.0,1018,16,10,59,3
2020-04-02 00:00:00,20,15,0.0,4.3,4,1,64,01:58 PM,No moonset,06:12 AM,05:53 PM,16,16,16,16,3,93,98,0.4,1017,16,3,41,2
2020-04-02 03:00:00,20,15,0.0,4.3,4,1,64,01:58 PM,No moonset,06:12 AM,05:53 PM,15,15,15,15,3,100,99,0.1,1015,15,0,25,2
2020-04-02 06:00:00,20,15,0.0,4.3,4,1,64,01:58 PM,No moonset,06:12 AM,05:53 PM,15,15,15,15,3,100,98,0.0,1015,15,0,12,2
2020-04-02 09:00:00,20,15,0.0,4.3,4,4,64,01:58 PM,No moonset,06:12 AM,05:53 PM,16,18,18,18,3,100,88,0.0,1015,18,7,236,3
2020-04-02 12:00:00,20,15,0.0,4.3,4,4,64,01:58 PM,No moonset,06:12 AM,05:53 PM,17,20,20,20,6,100,85,0.9,1013,20,9,326,5
2020-04-02 15:00:00,20,15,0.0,4.3,4,4,64,01:58 PM,No moonset,06:12 AM,05:53 PM,18,20,20,20,8,78,91,3.5,1011,20,8,339,6
2020-04-02 18:00:00,20,15,0.0,4.3,4,1,64,01:58 PM,No moonset,06:12 AM,05:53 PM,17,18,18,18,8,69,96,2.6,1011,18,9,338,5
2020-04-02 21:00:00,20,15,0.0,4.3,4,1,64,01:58 PM,No moonset,06:12 AM,05:53 PM,15,16,16,16,10,70,98,1.6,1011,16,9,313,6
2020-04-03 00:00:00,24,11,0.0,4.3,4,1,71,02:48 PM,12:08 AM,06:12 AM,05:51 PM,15,15,15,15,11,90,98,0.5,1011,15,3,299,6
2020-04-03 03:00:00,24,11,0.0,4.3,4,1,71,02:48 PM,12:08 AM,06:12 AM,05:51 PM,15,16,16,16,8,66,97,0.0,1010,16,1,300,5
2020-04-03 06:00:00,24,11,0.0,4.3,4,1,71,02:48 PM,12:08 AM,06:12 AM,05:51 PM,15,16,16,16,6,63,96,0.1,1010,16,2,316,4
2020-04-03 09:00:00,24,11,0.0,4.3,4,4,71,02:48 PM,12:08 AM,06:12 AM,05:51 PM,16,19,19,19,4,78,82,0.1,1010,19,7,342,4
2020-04-03 12:00:00,24,11,0.0,4.3,4,5,71,02:48 PM,12:08 AM,06:12 AM,05:51 PM,16,24,24,23,5,79,66,0.3,1008,23,9,123,4
2020-04-03 15:00:00,24,11,0.0,4.3,4,4,71,02:48 PM,12:08 AM,06:12 AM,05:51 PM,17,20,20,20,5,92,87,7.6,1005,20,6,51,4
2020-04-03 18:00:00,24,11,0.0,4.3,4,1,71,02:48 PM,12:08 AM,06:12 AM,05:51 PM,18,15,18,15,2,100,100,7.5,1005,15,6,76,2
2020-04-03 21:00:00,24,11,0.0,4.3,4,1,71,02:48 PM,12:08 AM,06:12 AM,05:51 PM,17,12,16,12,8,91,98,6.3,1004,12,8,231,5
2020-04-04 00:00:00,21,9,0.0,7.2,4,1,79,03:35 PM,01:13 AM,06:13 AM,05:50 PM,16,14,16,14,12,60,96,2.2,1002,14,4,316,8
2020-04-04 03:00:00,21,9,0.0,7.2,4,1,79,03:35 PM,01:13 AM,06:13 AM,05:50 PM,16,17,17,17,15,62,95,0.4,1000,17,4,329,10
2020-04-04 06:00:00,21,9,0.0,7.2,4,1,79,03:35 PM,01:13 AM,06:13 AM,05:50 PM,16,18,18,18,17,75,93,0.8,999,18,8,322,12
2020-04-04 09:00:00,21,9,0.0,7.2,4,4,79,03:35 PM,01:13 AM,06:13 AM,05:50 PM,12,20,20,20,24,82,65,1.0,1001,20,9,297,21
2020-04-04 12:00:00,21,9,0.0,7.2,4,4,79,03:35 PM,01:13 AM,06:13 AM,05:50 PM,7,20,20,20,31,28,44,0.3,1002,20,10,286,27
2020-04-04 15:00:00,21,9,0.0,7.2,4,5,79,03:35 PM,01:13 AM,06:13 AM,05:50 PM,7,18,18,18,31,2,48,0.0,1003,18,10,286,26
2020-04-04 18:00:00,21,9,0.0,7.2,4,1,79,03:35 PM,01:13 AM,06:13 AM,05:50 PM,7,14,15,14,23,1,62,0.0,1006,15,10,287,19
2020-04-04 21:00:00,21,9,0.0,7.2,4,1,79,03:35 PM,01:13 AM,06:13 AM,05:50 PM,5,9,10,9,18,2,68,0.0,1010,10,10,287,12
2020-04-05 00:00:00,19,6,0.0,8.7,4,1,87,04:17 PM,02:22 AM,06:14 AM,05:49 PM,3,6,8,6,15,7,72,0.0,1012,8,10,307,7
2020-04-05 03:00:00,19,6,0.0,8.7,4,1,87,04:17 PM,02:22 AM,06:14 AM,05:49 PM,3,5,6,5,14,8,77,0.0,1012,6,10,311,7
2020-04-05 06:00:00,19,6,0.0,8.7,4,1,87,04:17 PM,02:22 AM,06:14 AM,05:49 PM,2,4,6,4,19,2,75,0.0,1014,6,10,296,9
2020-04-05 09:00:00,19,6,0.0,8.7,4,4,87,04:17 PM,02:22 AM,06:14 AM,05:49 PM,4,12,13,12,20,0,57,0.0,1015,13,10,283,15
2020-04-05 12:00:00,19,6,0.0,8.7,4,5,87,04:17 PM,02:22 AM,06:14 AM,05:49 PM,6,18,18,18,22,0,45,0.0,1014,18,10,282,19
2020-04-05 15:00:00,19,6,0.0,8.7,4,5,87,04:17 PM,02:22 AM,06:14 AM,05:49 PM,7,18,18,18,21,2,49,0.0,1013,18,10,284,18
2020-04-05 18:00:00,19,6,0.0,8.7,4,1,87,04:17 PM,02:22 AM,06:14 AM,05:49 PM,8,16,18,16,18,4,66,0.0,1015,16,10,281,14
2020-04-05 21:00:00,19,6,0.0,8.7,4,1,87,04:17 PM,02:22 AM,06:14 AM,05:49 PM,7,13,16,13,13,2,80,0.0,1018,13,10,282,8
2020-04-06 00:00:00,21,9,0.0,7.2,5,1,94,04:56 PM,03:33 AM,06:14 AM,05:48 PM,7,10,11,10,9,2,86,0.0,1019,10,10,300,5
2020-04-06 03:00:00,21,9,0.0,7.2,5,1,94,04:56 PM,03:33 AM,06:14 AM,05:48 PM,7,9,9,9,9,4,89,0.0,1018,9,10,306,5
2020-04-06 06:00:00,21,9,0.0,7.2,5,1,94,04:56 PM,03:33 AM,06:14 AM,05:48 PM,7,9,9,9,10,6,88,0.0,1019,9,10,305,6
2020-04-06 09:00:00,21,9,0.0,7.2,5,5,94,04:56 PM,03:33 AM,06:14 AM,05:48 PM,8,16,16,16,8,7,62,0.0,1020,16,10,279,6
2020-04-06 12:00:00,21,9,0.0,7.2,5,6,94,04:56 PM,03:33 AM,06:14 AM,05:48 PM,9,20,20,20,8,32,48,0.0,1018,20,10,258,7
2020-04-06 15:00:00,21,9,0.0,7.2,5,5,94,04:56 PM,03:33 AM,06:14 AM,05:48 PM,10,19,19,19,6,62,55,0.1,1017,19,10,254,5
2020-04-06 18:00:00,21,9,0.0,7.2,5,1,94,04:56 PM,03:33 AM,06:14 AM,05:48 PM,10,17,19,17,3,82,80,0.1,1019,17,10,277,2
2020-04-06 21:00:00,21,9,0.0,7.2,5,1,94,04:56 PM,03:33 AM,06:14 AM,05:48 PM,11,15,15,15,3,96,93,0.3,1021,14,10,208,3
2020-04-07 00:00:00,18,11,0.0,4.2,3,1,100,05:33 PM,04:44 AM,06:15 AM,05:46 PM,12,13,12,13,5,100,97,0.9,1021,12,9,141,4
2020-04-07 03:00:00,18,11,0.0,4.2,3,1,100,05:33 PM,04:44 AM,06:15 AM,05:46 PM,11,12,11,12,5,97,99,1.5,1021,11,9,130,4
2020-04-07 06:00:00,18,11,0.0,4.2,3,1,100,05:33 PM,04:44 AM,06:15 AM,05:46 PM,11,12,11,12,3,83,97,0.6,1022,11,4,155,2
2020-04-07 09:00:00,18,11,0.0,4.2,3,3,100,05:33 PM,04:44 AM,06:15 AM,05:46 PM,11,13,13,13,3,67,92,0.2,1023,13,7,142,2
2020-04-07 12:00:00,18,11,0.0,4.2,3,4,100,05:33 PM,04:44 AM,06:15 AM,05:46 PM,12,16,16,16,5,76,75,0.3,1021,16,10,106,4
2020-04-07 15:00:00,18,11,0.0,4.2,3,4,100,05:33 PM,04:44 AM,06:15 AM,05:46 PM,13,17,17,17,7,81,76,0.6,1020,17,10,93,5
2020-04-07 18:00:00,18,11,0.0,4.2,3,1,100,05:33 PM,04:44 AM,06:15 AM,05:46 PM,13,15,14,15,5,87,91,0.4,1021,14,10,96,4
2020-04-07 21:00:00,18,11,0.0,4.2,3,1,100,05:33 PM,04:44 AM,06:15 AM,05:46 PM,11,12,12,12,4,97,97,0.4,1021,12,10,94,3
2020-04-08 00:00:00,17,10,0.0,4.2,3,1,100,06:09 PM,05:56 AM,06:16 AM,05:45 PM,11,11,11,11,2,100,98,0.1,1021,11,3,249,1
2020-04-08 03:00:00,17,10,0.0,4.2,3,1,100,06:09 PM,05:56 AM,06:16 AM,05:45 PM,10,11,11,11,3,84,97,0.0,1020,11,1,315,1
2020-04-08 06:00:00,17,10,0.0,4.2,3,1,100,06:09 PM,05:56 AM,06:16 AM,05:45 PM,10,11,11,11,3,66,96,0.0,1021,11,2,283,2
2020-04-08 09:00:00,17,10,0.0,4.2,3,3,100,06:09 PM,05:56 AM,06:16 AM,05:45 PM,11,15,15,15,4,69,81,0.1,1022,15,7,170,3
2020-04-08 12:00:00,17,10,0.0,4.2,3,4,100,06:09 PM,05:56 AM,06:16 AM,05:45 PM,14,17,17,17,8,72,80,0.9,1021,17,10,105,6
2020-04-08 15:00:00,17,10,0.0,4.2,3,4,100,06:09 PM,05:56 AM,06:16 AM,05:45 PM,14,16,16,16,10,91,91,3.0,1021,16,8,112,6
2020-04-08 18:00:00,17,10,0.0,4.2,3,1,100,06:09 PM,05:56 AM,06:16 AM,05:45 PM,13,14,14,14,7,100,97,1.8,1023,14,9,137,5
2020-04-08 21:00:00,17,10,0.0,4.2,3,1,100,06:09 PM,05:56 AM,06:16 AM,05:45 PM,11,11,11,11,7,100,99,1.0,1025,11,10,138,4
2020-04-09 00:00:00,21,8,0.0,4.2,4,1,83,06:47 PM,07:08 AM,06:17 AM,05:44 PM,10,10,10,10,9,100,99,0.6,1025,10,10,140,5
2020-04-09 03:00:00,21,8,0.0,4.2,4,1,83,06:47 PM,07:08 AM,06:17 AM,05:44 PM,9,9,10,9,9,100,99,0.5,1025,10,10,149,5
2020-04-09 06:00:00,21,8,0.0,4.2,4,1,83,06:47 PM,07:08 AM,06:17 AM,05:44 PM,8,8,9,8,9,100,99,0.2,1026,9,3,154,4
2020-04-09 09:00:00,21,8,0.0,4.2,4,3,83,06:47 PM,07:08 AM,06:17 AM,05:44 PM,12,13,13,13,7,97,95,0.2,1027,13,7,149,5
2020-04-09 12:00:00,21,8,0.0,4.2,4,4,83,06:47 PM,07:08 AM,06:17 AM,05:44 PM,13,19,19,19,7,77,69,0.2,1025,19,10,120,6
2020-04-09 15:00:00,21,8,0.0,4.2,4,4,83,06:47 PM,07:08 AM,06:17 AM,05:44 PM,14,19,19,19,7,86,71,0.3,1024,19,10,99,6
2020-04-09 18:00:00,21,8,0.0,4.2,4,1,83,06:47 PM,07:08 AM,06:17 AM,05:44 PM,14,16,16,16,4,98,90,0.3,1024,16,10,85,3
2020-04-09 21:00:00,21,8,0.0,4.2,4,1,83,06:47 PM,07:08 AM,06:17 AM,05:44 PM,11,14,16,14,4,100,97,0.3,1024,14,10,62,2
2020-04-10 00:00:00,18,9,0.0,4.2,3,1,76,07:27 PM,08:19 AM,06:17 AM,05:42 PM,9,10,12,10,5,100,98,0.2,1023,10,5,52,3
2020-04-10 03:00:00,18,9,0.0,4.2,3,1,76,07:27 PM,08:19 AM,06:17 AM,05:42 PM,9,9,9,9,5,100,99,1.9,1021,9,5,80,3
2020-04-10 06:00:00,18,9,0.0,4.2,3,1,76,07:27 PM,08:19 AM,06:17 AM,05:42 PM,9,9,9,9,6,100,100,5.5,1020,9,7,57,3
2020-04-10 09:00:00,18,9,0.0,4.2,3,3,76,07:27 PM,08:19 AM,06:17 AM,05:42 PM,13,13,13,13,4,100,99,8.6,1020,13,6,55,3
2020-04-10 12:00:00,18,9,0.0,4.2,3,4,76,07:27 PM,08:19 AM,06:17 AM,05:42 PM,16,16,16,16,4,96,98,5.4,1016,16,6,34,3
2020-04-10 15:00:00,18,9,0.0,4.2,3,4,76,07:27 PM,08:19 AM,06:17 AM,05:42 PM,16,17,17,17,8,81,93,5.2,1013,17,7,204,5
2020-04-10 18:00:00,18,9,0.0,4.2,3,1,76,07:27 PM,08:19 AM,06:17 AM,05:42 PM,14,14,15,14,13,74,94,2.4,1012,15,8,298,8
2020-04-10 21:00:00,18,9,0.0,4.2,3,1,76,07:27 PM,08:19 AM,06:17 AM,05:42 PM,7,12,14,12,19,80,94,0.5,1012,12,10,295,10
2020-04-11 00:00:00,21,6,0.0,8.7,4,1,68,08:11 PM,09:30 AM,06:18 AM,05:41 PM,5,6,9,6,24,30,90,0.2,1011,8,10,290,12
2020-04-11 03:00:00,21,6,0.0,8.7,4,1,68,08:11 PM,09:30 AM,06:18 AM,05:41 PM,5,4,7,4,28,2,88,0.0,1009,7,10,285,13
2020-04-11 06:00:00,21,6,0.0,8.7,4,1,68,08:11 PM,09:30 AM,06:18 AM,05:41 PM,8,9,10,9,20,1,87,0.0,1008,10,10,302,12
2020-04-11 09:00:00,21,6,0.0,8.7,4,5,68,08:11 PM,09:30 AM,06:18 AM,05:41 PM,8,17,17,17,22,5,58,0.0,1006,17,10,298,18
2020-04-11 12:00:00,21,6,0.0,8.7,4,6,68,08:11 PM,09:30 AM,06:18 AM,05:41 PM,8,20,20,20,31,8,44,0.0,1003,20,10,283,27
2020-04-11 15:00:00,21,6,0.0,8.7,4,5,68,08:11 PM,09:30 AM,06:18 AM,05:41 PM,8,19,19,19,30,11,50,0.0,1002,19,10,269,26
2020-04-11 18:00:00,21,6,0.0,8.7,4,1,68,08:11 PM,09:30 AM,06:18 AM,05:41 PM,6,16,18,16,21,13,59,0.0,1006,16,10,255,17
2020-04-11 21:00:00,21,6,0.0,8.7,4,1,68,08:11 PM,09:30 AM,06:18 AM,05:41 PM,-1,13,16,13,23,5,62,0.0,1010,13,10,260,13
2020-04-12 00:00:00,21,0,0.0,8.7,4,1,61,08:59 PM,10:38 AM,06:19 AM,05:40 PM,-3,3,6,3,22,0,70,0.0,1012,5,10,275,11
2020-04-12 03:00:00,21,0,0.0,8.7,4,1,61,08:59 PM,10:38 AM,06:19 AM,05:40 PM,-3,-2,1,-2,17,0,80,0.0,1013,1,10,285,8
2020-04-12 06:00:00,21,0,0.0,8.7,4,1,61,08:59 PM,10:38 AM,06:19 AM,05:40 PM,-2,-2,1,-2,14,0,82,0.0,1015,1,10,294,7
2020-04-12 09:00:00,21,0,0.0,8.7,4,4,61,08:59 PM,10:38 AM,06:19 AM,05:40 PM,0,11,12,11,7,0,50,0.0,1016,12,10,208,4
2020-04-12 12:00:00,21,0,0.0,8.7,4,6,61,08:59 PM,10:38 AM,06:19 AM,05:40 PM,1,20,21,20,4,0,28,0.0,1016,20,10,139,4
2020-04-12 15:00:00,21,0,0.0,8.7,4,6,61,08:59 PM,10:38 AM,06:19 AM,05:40 PM,2,20,21,20,5,0,31,0.0,1015,20,10,102,4
2020-04-12 18:00:00,21,0,0.0,8.7,4,1,61,08:59 PM,10:38 AM,06:19 AM,05:40 PM,4,18,19,18,6,0,58,0.0,1017,18,10,235,3
2020-04-12 21:00:00,21,0,0.0,8.7,4,1,61,08:59 PM,10:38 AM,06:19 AM,05:40 PM,1,16,19,16,7,0,74,0.0,1020,16,10,305,3
2020-04-13 00:00:00,23,2,0.0,4.2,5,1,53,09:52 PM,11:42 AM,06:20 AM,05:39 PM,-1,6,8,6,8,6,77,0.0,1020,6,10,305,4
2020-04-13 03:00:00,23,2,0.0,4.2,5,1,53,09:52 PM,11:42 AM,06:20 AM,05:39 PM,-1,1,2,1,9,70,77,0.0,1020,2,10,308,4
2020-04-13 06:00:00,23,2,0.0,4.2,5,1,53,09:52 PM,11:42 AM,06:20 AM,05:39 PM,-1,3,3,3,8,100,74,0.0,1020,3,10,303,4
2020-04-13 09:00:00,23,2,0.0,4.2,5,3,53,09:52 PM,11:42 AM,06:20 AM,05:39 PM,4,14,14,14,4,100,54,0.0,1021,14,10,129,3
2020-04-13 12:00:00,23,2,0.0,4.2,5,5,53,09:52 PM,11:42 AM,06:20 AM,05:39 PM,6,21,22,21,2,97,37,0.0,1020,21,10,76,2
2020-04-13 15:00:00,23,2,0.0,4.2,5,5,53,09:52 PM,11:42 AM,06:20 AM,05:39 PM,8,21,21,21,3,94,42,0.0,1019,21,10,102,3
2020-04-13 18:00:00,23,2,0.0,4.2,5,1,53,09:52 PM,11:42 AM,06:20 AM,05:39 PM,9,19,21,19,4,35,69,0.0,1021,19,10,251,3
2020-04-13 21:00:00,23,2,0.0,4.2,5,1,53,09:52 PM,11:42 AM,06:20 AM,05:39 PM,4,15,19,15,7,9,79,0.0,1023,15,10,303,3
2020-04-14 00:00:00,26,7,0.0,8.7,6,1,46,10:47 PM,12:39 PM,06:20 AM,05:37 PM,3,10,11,10,9,9,76,0.0,1024,10,10,305,4
2020-04-14 03:00:00,26,7,0.0,8.7,6,1,46,10:47 PM,12:39 PM,06:20 AM,05:37 PM,3,7,7,7,10,5,75,0.0,1024,7,10,305,5
2020-04-14 06:00:00,26,7,0.0,8.7,6,1,46,10:47 PM,12:39 PM,06:20 AM,05:37 PM,3,8,8,8,10,1,72,0.0,1024,8,10,305,5
2020-04-14 09:00:00,26,7,0.0,8.7,6,5,46,10:47 PM,12:39 PM,06:20 AM,05:37 PM,6,18,19,18,4,0,48,0.0,1025,18,10,200,2
2020-04-14 12:00:00,26,7,0.0,8.7,6,7,46,10:47 PM,12:39 PM,06:20 AM,05:37 PM,6,25,25,25,1,2,30,0.0,1023,25,10,53,1
2020-04-14 15:00:00,26,7,0.0,8.7,6,6,46,10:47 PM,12:39 PM,06:20 AM,05:37 PM,8,25,25,25,3,5,37,0.0,1022,25,10,61,3
2020-04-14 18:00:00,26,7,0.0,8.7,6,1,46,10:47 PM,12:39 PM,06:20 AM,05:37 PM,10,25,25,22,6,8,62,0.0,1023,22,10,226,4
2020-04-14 21:00:00,26,7,0.0,8.7,6,1,46,10:47 PM,12:39 PM,06:20 AM,05:37 PM,9,20,23,20,9,7,74,0.0,1025,20,10,297,4
2020-04-15 00:00:00,29,13,0.0,8.7,6,1,38,11:45 PM,01:30 PM,06:21 AM,05:36 PM,8,16,16,16,10,6,73,0.0,1024,15,10,301,5
2020-04-15 03:00:00,29,13,0.0,8.7,6,1,38,11:45 PM,01:30 PM,06:21 AM,05:36 PM,8,13,13,13,10,6,70,0.0,1024,13,10,305,5
2020-04-15 06:00:00,29,13,0.0,8.7,6,1,38,11:45 PM,01:30 PM,06:21 AM,05:36 PM,8,14,14,14,11,7,66,0.0,1024,14,10,312,5
2020-04-15 09:00:00,29,13,0.0,8.7,6,6,38,11:45 PM,01:30 PM,06:21 AM,05:36 PM,8,22,22,22,6,10,45,0.0,1024,22,10,335,4
2020-04-15 12:00:00,29,13,0.0,8.7,6,7,38,11:45 PM,01:30 PM,06:21 AM,05:36 PM,11,27,27,28,4,10,34,0.0,1022,28,10,341,3
2020-04-15 15:00:00,29,13,0.0,8.7,6,7,38,11:45 PM,01:30 PM,06:21 AM,05:36 PM,12,27,27,27,5,9,40,0.0,1019,27,10,328,4
2020-04-15 18:00:00,29,13,0.0,8.7,6,1,38,11:45 PM,01:30 PM,06:21 AM,05:36 PM,13,25,25,24,12,8,63,0.0,1019,24,10,307,6
2020-04-15 21:00:00,29,13,0.0,8.7,6,1,38,11:45 PM,01:30 PM,06:21 AM,05:36 PM,9,20,22,20,15,6,73,0.0,1019,20,10,302,8
2020-04-16 00:00:00,25,13,0.0,8.7,6,1,30,No moonrise,02:13 PM,06:22 AM,05:35 PM,7,15,16,15,16,8,70,0.0,1018,15,10,308,8
2020-04-16 03:00:00,25,13,0.0,8.7,6,1,30,No moonrise,02:13 PM,06:22 AM,05:35 PM,9,15,15,15,15,24,69,0.0,1016,15,10,303,8
2020-04-16 06:00:00,25,13,0.0,8.7,6,1,30,No moonrise,02:13 PM,06:22 AM,05:35 PM,10,16,16,16,13,17,67,0.0,1016,16,10,303,8
2020-04-16 09:00:00,25,13,0.0,8.7,6,6,30,No moonrise,02:13 PM,06:22 AM,05:35 PM,10,20,22,20,15,17,53,0.0,1015,20,10,301,12
2020-04-16 12:00:00,25,13,0.0,8.7,6,6,30,No moonrise,02:13 PM,06:22 AM,05:35 PM,12,25,25,24,17,13,46,0.0,1013,24,10,302,14
