date_time,Bowen_maxtempC,Bowen_mintempC,Bowen_totalSnow_cm,Bowen_sunHour,Bowen_uvIndex,Bowen_uvIndex,Bowen_moon_illumination,Bowen_moonrise,Bowen_moonset,Bowen_sunrise,Bowen_sunset,Bowen_DewPointC,Bowen_FeelsLikeC,Bowen_HeatIndexC,Bowen_WindChillC,Bowen_WindGustKmph,Bowen_cloudcover,Bowen_humidity,Bowen_precipMM,Bowen_pressure,Bowen_tempC,Bowen_visibility,Bowen_winddirDegree,Bowen_windspeedKmph
2020-04-04 18:00:00,27,22,0.0,10.2,7,1,79,03:20 PM,01:49 AM,06:15 AM,06:05 PM,20,28,28,26,17,14,70,0.0,1009,26,10,43,11
2020-04-04 21:00:00,27,22,0.0,10.2,7,1,79,03:20 PM,01:49 AM,06:15 AM,06:05 PM,20,27,27,25,11,13,74,0.0,1011,25,10,54,6
2020-04-05 00:00:00,28,23,0.0,11.6,7,1,87,04:08 PM,02:52 AM,06:15 AM,06:04 PM,20,26,26,24,4,23,77,0.0,1011,24,10,159,3
2020-04-05 03:00:00,28,23,0.0,11.6,7,1,87,04:08 PM,02:52 AM,06:15 AM,06:04 PM,20,25,25,23,10,23,82,0.0,1011,23,10,199,6
2020-04-05 06:00:00,28,23,0.0,11.6,7,1,87,04:08 PM,02:52 AM,06:15 AM,06:04 PM,20,25,25,23,13,24,84,0.0,1011,23,10,199,8
2020-04-05 09:00:00,28,23,0.0,11.6,7,7,87,04:08 PM,02:52 AM,06:15 AM,06:04 PM,21,29,29,27,6,18,71,0.0,1013,27,10,154,4
2020-04-05 12:00:00,28,23,0.0,11.6,7,7,87,04:08 PM,02:52 AM,06:15 AM,06:04 PM,21,31,31,28,12,11,66,0.0,1012,28,10,78,10
2020-04-05 15:00:00,28,23,0.0,11.6,7,7,87,04:08 PM,02:52 AM,06:15 AM,06:04 PM,22,30,30,28,21,59,71,0.1,1010,28,9,62,17
2020-04-05 18:00:00,28,23,0.0,11.6,7,1,87,04:08 PM,02:52 AM,06:15 AM,06:04 PM,22,29,29,26,26,39,79,0.1,1011,26,10,88,18
2020-04-05 21:00:00,28,23,0.0,11.6,7,1,87,04:08 PM,02:52 AM,06:15 AM,06:04 PM,22,27,27,25,21,63,84,0.1,1013,25,10,124,13
2020-04-06 00:00:00,28,22,0.0,8.8,6,1,94,04:54 PM,03:56 AM,06:15 AM,06:03 PM,22,26,26,24,17,87,86,0.1,1013,24,10,134,10
2020-04-06 03:00:00,28,22,0.0,8.8,6,1,94,04:54 PM,03:56 AM,06:15 AM,06:03 PM,21,25,25,23,17,83,92,0.2,1012,23,9,166,10
2020-04-06 06:00:00,28,22,0.0,8.8,6,1,94,04:54 PM,03:56 AM,06:15 AM,06:03 PM,21,25,25,23,20,31,88,0.1,1013,23,10,158,12
2020-04-06 09:00:00,28,22,0.0,8.8,6,7,94,04:54 PM,03:56 AM,06:15 AM,06:03 PM,21,28,28,26,21,20,74,0.0,1014,26,10,135,17
2020-04-06 12:00:00,28,22,0.0,8.8,6,7,94,04:54 PM,03:56 AM,06:15 AM,06:03 PM,22,30,30,28,23,60,69,0.6,1013,28,9,102,18
2020-04-06 15:00:00,28,22,0.0,8.8,6,6,94,04:54 PM,03:56 AM,06:15 AM,06:03 PM,22,30,30,27,34,74,71,3.2,1011,27,8,90,21
2020-04-06 18:00:00,28,22,0.0,8.8,6,1,94,04:54 PM,03:56 AM,06:15 AM,06:03 PM,22,28,28,26,35,83,78,1.9,1012,26,8,109,21
2020-04-06 21:00:00,28,22,0.0,8.8,6,1,94,04:54 PM,03:56 AM,06:15 AM,06:03 PM,21,27,27,24,32,81,83,0.8,1013,24,10,117,19
2020-04-07 00:00:00,28,23,0.0,10.2,6,1,100,05:39 PM,05:00 AM,06:16 AM,06:02 PM,21,26,26,24,27,79,84,0.4,1012,24,9,119,17
2020-04-07 03:00:00,28,23,0.0,10.2,6,1,100,05:39 PM,05:00 AM,06:16 AM,06:02 PM,20,25,25,23,24,79,85,0.2,1012,23,9,134,15
2020-04-07 06:00:00,28,23,0.0,10.2,6,1,100,05:39 PM,05:00 AM,06:16 AM,06:02 PM,20,25,25,23,24,37,85,0.1,1013,23,10,150,14
2020-04-07 09:00:00,28,23,0.0,10.2,6,7,100,05:39 PM,05:00 AM,06:16 AM,06:02 PM,20,27,27,25,20,36,73,0.0,1014,25,10,137,15
2020-04-07 12:00:00,28,23,0.0,10.2,6,7,100,05:39 PM,05:00 AM,06:16 AM,06:02 PM,20,29,29,27,25,56,63,0.0,1013,27,10,108,22
2020-04-07 15:00:00,28,23,0.0,10.2,6,7,100,05:39 PM,05:00 AM,06:16 AM,06:02 PM,19,29,29,27,32,70,62,0.1,1012,27,10,104,26
2020-04-07 18:00:00,28,23,0.0,10.2,6,1,100,05:39 PM,05:00 AM,06:16 AM,06:02 PM,19,27,27,25,37,33,68,0.0,1012,25,10,113,26
2020-04-07 21:00:00,28,23,0.0,10.2,6,1,100,05:39 PM,05:00 AM,06:16 AM,06:02 PM,19,26,26,24,36,7,73,0.0,1014,24,10,121,23
2020-04-08 00:00:00,28,21,0.0,11.6,7,1,100,06:23 PM,06:03 AM,06:16 AM,06:02 PM,19,25,25,23,30,11,78,0.0,1014,23,10,140,19
2020-04-08 03:00:00,28,21,0.0,11.6,7,1,100,06:23 PM,06:03 AM,06:16 AM,06:02 PM,18,22,24,22,25,13,81,0.0,1013,22,10,155,15
2020-04-08 06:00:00,28,21,0.0,11.6,7,1,100,06:23 PM,06:03 AM,06:16 AM,06:02 PM,18,21,24,21,21,11,83,0.0,1014,21,10,164,13
2020-04-08 09:00:00,28,21,0.0,11.6,7,6,100,06:23 PM,06:03 AM,06:16 AM,06:02 PM,18,26,26,24,21,3,70,0.0,1015,24,10,143,16
2020-04-08 12:00:00,28,21,0.0,11.6,7,7,100,06:23 PM,06:03 AM,06:16 AM,06:02 PM,19,29,29,27,25,1,60,0.0,1014,27,10,105,22
2020-04-08 15:00:00,28,21,0.0,11.6,7,7,100,06:23 PM,06:03 AM,06:16 AM,06:02 PM,18,29,29,28,30,5,58,0.0,1013,28,10,104,24
2020-04-08 18:00:00,28,21,0.0,11.6,7,1,100,06:23 PM,06:03 AM,06:16 AM,06:02 PM,19,27,27,25,36,5,68,0.0,1014,25,10,116,24
2020-04-08 21:00:00,28,21,0.0,11.6,7,1,100,06:23 PM,06:03 AM,06:16 AM,06:02 PM,19,26,26,24,35,10,76,0.0,1016,24,10,123,22
2020-04-09 00:00:00,28,21,0.0,11.6,7,1,83,07:08 PM,07:07 AM,06:16 AM,06:01 PM,19,25,25,23,31,27,81,0.0,1015,23,10,137,18
2020-04-09 03:00:00,28,21,0.0,11.6,7,1,83,07:08 PM,07:07 AM,06:16 AM,06:01 PM,19,22,24,22,24,27,85,0.0,1015,22,10,149,14
2020-04-09 06:00:00,28,21,0.0,11.6,7,1,83,07:08 PM,07:07 AM,06:16 AM,06:01 PM,19,22,24,22,22,58,86,0.0,1015,22,10,153,14
2020-04-09 09:00:00,28,21,0.0,11.6,7,6,83,07:08 PM,07:07 AM,06:16 AM,06:01 PM,20,27,27,25,24,54,72,0.0,1017,25,10,125,19
2020-04-09 12:00:00,28,21,0.0,11.6,7,7,83,07:08 PM,07:07 AM,06:16 AM,06:01 PM,19,29,29,27,29,19,61,0.0,1016,27,10,102,25
2020-04-09 15:00:00,28,21,0.0,11.6,7,7,83,07:08 PM,07:07 AM,06:16 AM,06:01 PM,19,29,29,27,31,21,62,0.0,1015,27,10,100,25
2020-04-09 18:00:00,28,21,0.0,11.6,7,1,83,07:08 PM,07:07 AM,06:16 AM,06:01 PM,20,27,27,25,32,43,72,0.0,1016,25,10,123,22
2020-04-09 21:00:00,28,21,0.0,11.6,7,1,83,07:08 PM,07:07 AM,06:16 AM,06:01 PM,21,26,26,24,32,67,83,0.0,1017,24,10,133,20
2020-04-10 00:00:00,27,22,0.0,8.8,6,1,76,07:56 PM,08:11 AM,06:16 AM,06:00 PM,21,25,25,23,27,78,87,1.1,1017,23,10,142,17
2020-04-10 03:00:00,27,22,0.0,8.8,6,1,76,07:56 PM,08:11 AM,06:16 AM,06:00 PM,20,25,25,23,25,81,88,2.2,1016,23,10,144,15
2020-04-10 06:00:00,27,22,0.0,8.8,6,1,76,07:56 PM,08:11 AM,06:16 AM,06:00 PM,20,25,25,23,26,78,87,1.1,1017,23,10,142,17
2020-04-10 09:00:00,27,22,0.0,8.8,6,6,76,07:56 PM,08:11 AM,06:16 AM,06:00 PM,21,27,27,25,26,76,78,0.5,1018,25,10,119,20
2020-04-10 12:00:00,27,22,0.0,8.8,6,6,76,07:56 PM,08:11 AM,06:16 AM,06:00 PM,21,29,29,27,27,82,70,0.4,1016,27,9,94,22
2020-04-10 15:00:00,27,22,0.0,8.8,6,6,76,07:56 PM,08:11 AM,06:16 AM,06:00 PM,21,29,29,27,26,38,68,0.1,1014,27,10,85,21
2020-04-10 18:00:00,27,22,0.0,8.8,6,1,76,07:56 PM,08:11 AM,06:16 AM,06:00 PM,21,27,27,25,26,27,75,0.0,1015,25,10,97,17
2020-04-10 21:00:00,27,22,0.0,8.8,6,1,76,07:56 PM,08:11 AM,06:16 AM,06:00 PM,21,26,26,24,21,35,80,0.0,1016,24,10,109,13
2020-04-11 00:00:00,28,22,0.0,8.7,7,1,68,08:45 PM,09:15 AM,06:17 AM,05:59 PM,20,25,25,23,15,39,83,0.0,1015,23,10,145,9
2020-04-11 03:00:00,28,22,0.0,8.7,7,1,68,08:45 PM,09:15 AM,06:17 AM,05:59 PM,20,25,25,22,14,30,88,0.0,1014,22,10,185,8
2020-04-11 06:00:00,28,22,0.0,8.7,7,1,68,08:45 PM,09:15 AM,06:17 AM,05:59 PM,20,22,25,22,12,16,88,0.0,1014,22,10,193,8
2020-04-11 09:00:00,28,22,0.0,8.7,7,7,68,08:45 PM,09:15 AM,06:17 AM,05:59 PM,20,27,27,25,8,8,74,0.0,1015,25,10,147,6
2020-04-11 12:00:00,28,22,0.0,8.7,7,7,68,08:45 PM,09:15 AM,06:17 AM,05:59 PM,20,29,29,27,12,8,65,0.0,1014,27,10,69,10
2020-04-11 15:00:00,28,22,0.0,8.7,7,7,68,08:45 PM,09:15 AM,06:17 AM,05:59 PM,21,29,29,27,16,29,68,0.0,1012,27,10,45,13
2020-04-11 18:00:00,28,22,0.0,8.7,7,1,68,08:45 PM,09:15 AM,06:17 AM,05:59 PM,20,28,28,26,14,30,73,0.0,1012,26,10,43,9
2020-04-11 21:00:00,28,22,0.0,8.7,7,1,68,08:45 PM,09:15 AM,06:17 AM,05:59 PM,20,27,27,25,9,38,73,0.0,1014,25,10,51,5
2020-04-12 00:00:00,29,22,0.0,8.7,7,1,61,09:38 PM,10:18 AM,06:17 AM,05:58 PM,19,26,26,24,5,45,74,0.0,1013,24,10,239,3
2020-04-12 03:00:00,29,22,0.0,8.7,7,1,61,09:38 PM,10:18 AM,06:17 AM,05:58 PM,19,25,25,24,5,22,77,0.0,1012,24,10,279,3
2020-04-12 06:00:00,29,22,0.0,8.7,7,1,61,09:38 PM,10:18 AM,06:17 AM,05:58 PM,20,25,25,23,13,12,83,0.0,1012,23,10,230,8
2020-04-12 09:00:00,29,22,0.0,8.7,7,7,61,09:38 PM,10:18 AM,06:17 AM,05:58 PM,20,28,28,26,8,14,70,0.0,1013,26,10,299,6
2020-04-12 12:00:00,29,22,0.0,8.7,7,7,61,09:38 PM,10:18 AM,06:17 AM,05:58 PM,21,31,31,28,12,15,64,0.0,1012,28,10,346,10
2020-04-12 15:00:00,29,22,0.0,8.7,7,7,61,09:38 PM,10:18 AM,06:17 AM,05:58 PM,22,31,31,28,22,22,68,0.0,1010,28,10,349,17
2020-04-12 18:00:00,29,22,0.0,8.7,7,1,61,09:38 PM,10:18 AM,06:17 AM,05:58 PM,22,29,29,26,17,66,78,0.1,1011,26,10,150,11
2020-04-12 21:00:00,29,22,0.0,8.7,7,1,61,09:38 PM,10:18 AM,06:17 AM,05:58 PM,22,28,28,26,15,82,82,0.2,1012,26,9,68,9
2020-04-13 00:00:00,28,24,0.0,4.3,6,1,53,10:32 PM,11:19 AM,06:17 AM,05:58 PM,22,27,27,25,21,61,82,0.9,1013,25,10,86,12
2020-04-13 03:00:00,28,24,0.0,4.3,6,1,53,10:32 PM,11:19 AM,06:17 AM,05:58 PM,21,26,26,24,22,77,84,1.6,1012,24,9,118,13
2020-04-13 06:00:00,28,24,0.0,4.3,6,1,53,10:32 PM,11:19 AM,06:17 AM,05:58 PM,21,26,26,24,18,63,84,0.7,1013,24,10,138,11
2020-04-13 09:00:00,28,24,0.0,4.3,6,6,53,10:32 PM,11:19 AM,06:17 AM,05:58 PM,21,28,28,26,16,76,75,0.3,1015,26,9,124,13
2020-04-13 12:00:00,28,24,0.0,4.3,6,6,53,10:32 PM,11:19 AM,06:17 AM,05:58 PM,21,30,30,28,28,83,68,1.8,1014,28,8,102,19
2020-04-13 15:00:00,28,24,0.0,4.3,6,6,53,10:32 PM,11:19 AM,06:17 AM,05:58 PM,21,30,30,28,41,81,69,3.0,1013,28,7,101,25
2020-04-13 18:00:00,28,24,0.0,4.3,6,1,53,10:32 PM,11:19 AM,06:17 AM,05:58 PM,21,28,28,26,40,79,75,1.4,1014,26,8,116,24
2020-04-13 21:00:00,28,24,0.0,4.3,6,1,53,10:32 PM,11:19 AM,06:17 AM,05:58 PM,21,27,27,25,35,85,81,0.8,1016,25,9,129,22
2020-04-14 00:00:00,28,23,0.0,7.2,6,1,46,11:28 PM,12:15 PM,06:17 AM,05:57 PM,21,26,26,24,30,83,83,0.4,1016,24,9,137,19
2020-04-14 03:00:00,28,23,0.0,7.2,6,1,46,11:28 PM,12:15 PM,06:17 AM,05:57 PM,21,25,25,23,31,86,84,0.3,1016,23,9,139,19
2020-04-14 06:00:00,28,23,0.0,7.2,6,1,46,11:28 PM,12:15 PM,06:17 AM,05:57 PM,21,25,25,23,32,63,84,0.1,1017,23,10,140,21
2020-04-14 09:00:00,28,23,0.0,7.2,6,7,46,11:28 PM,12:15 PM,06:17 AM,05:57 PM,21,28,28,26,32,64,75,0.1,1018,26,10,128,25
2020-04-14 12:00:00,28,23,0.0,7.2,6,6,46,11:28 PM,12:15 PM,06:17 AM,05:57 PM,21,30,30,28,32,32,67,0.0,1017,28,10,114,28
2020-04-14 15:00:00,28,23,0.0,7.2,6,7,46,11:28 PM,12:15 PM,06:17 AM,05:57 PM,20,30,30,28,35,59,65,0.1,1016,28,10,115,28
2020-04-14 18:00:00,28,23,0.0,7.2,6,1,46,11:28 PM,12:15 PM,06:17 AM,05:57 PM,20,27,27,25,38,33,73,0.0,1017,25,10,128,27
2020-04-14 21:00:00,28,23,0.0,7.2,6,1,46,11:28 PM,12:15 PM,06:17 AM,05:57 PM,19,26,26,24,41,9,78,0.0,1018,24,10,131,27
2020-04-15 00:00:00,28,22,0.0,5.7,7,1,38,No moonrise,01:08 PM,06:18 AM,05:56 PM,19,25,25,23,39,15,80,0.0,1018,23,10,136,25
2020-04-15 03:00:00,28,22,0.0,5.7,7,1,38,No moonrise,01:08 PM,06:18 AM,05:56 PM,19,25,25,22,33,15,82,0.0,1017,22,10,145,21
2020-04-15 06:00:00,28,22,0.0,5.7,7,1,38,No moonrise,01:08 PM,06:18 AM,05:56 PM,19,25,25,22,30,28,84,0.0,1018,22,10,152,19
2020-04-15 09:00:00,28,22,0.0,5.7,7,7,38,No moonrise,01:08 PM,06:18 AM,05:56 PM,20,27,27,25,27,39,73,0.0,1019,25,10,134,22
2020-04-15 12:00:00,28,22,0.0,5.7,7,7,38,No moonrise,01:08 PM,06:18 AM,05:56 PM,21,30,30,28,31,66,65,0.1,1017,28,10,111,27
2020-04-15 15:00:00,28,22,0.0,5.7,7,6,38,No moonrise,01:08 PM,06:18 AM,05:56 PM,21,30,30,27,35,80,68,0.1,1015,27,10,110,29
2020-04-15 18:00:00,28,22,0.0,5.7,7,1,38,No moonrise,01:08 PM,06:18 AM,05:56 PM,21,27,27,25,39,51,76,0.0,1016,25,10,122,27
2020-04-15 21:00:00,28,22,0.0,5.7,7,1,38,No moonrise,01:08 PM,06:18 AM,05:56 PM,21,26,26,24,40,39,81,0.0,1017,24,10,127,26
2020-04-16 00:00:00,28,22,0.0,7.2,7,1,30,12:23 AM,01:55 PM,06:18 AM,05:55 PM,20,26,26,23,38,44,83,0.0,1017,23,10,132,24
2020-04-16 03:00:00,28,22,0.0,7.2,7,1,30,12:23 AM,01:55 PM,06:18 AM,05:55 PM,20,25,25,23,34,36,85,0.0,1016,23,10,147,21
2020-04-16 06:00:00,28,22,0.0,7.2,7,1,30,12:23 AM,01:55 PM,06:18 AM,05:55 PM,20,25,25,23,33,24,84,0.0,1016,23,10,150,21
2020-04-16 09:00:00,28,22,0.0,7.2,7,7,30,12:23 AM,01:55 PM,06:18 AM,05:55 PM,20,27,27,25,26,30,73,0.0,1017,25,10,134,21
2020-04-16 12:00:00,28,22,0.0,7.2,7,7,30,12:23 AM,01:55 PM,06:18 AM,05:55 PM,21,30,30,28,26,46,68,0.1,1015,28,10,112,22
2020-04-16 15:00:00,28,22,0.0,7.2,7,6,30,12:23 AM,01:55 PM,06:18 AM,05:55 PM,22,31,31,28,31,75,71,0.4,1013,28,9,105,25
2020-04-16 18:00:00,28,22,0.0,7.2,7,1,30,12:23 AM,01:55 PM,06:18 AM,05:55 PM,22,28,28,26,32,60,79,0.2,1014,26,10,119,22
2020-04-16 21:00:00,28,22,0.0,7.2,7,1,30,12:23 AM,01:55 PM,06:18 AM,05:55 PM,22,27,27,24,31,41,86,0.0,1015,24,10,126,20
2020-04-17 00:00:00,28,23,0.0,5.7,7,1,23,01:17 AM,02:37 PM,06:18 AM,05:55 PM,22,26,26,24,27,78,90,0.0,1015,24,10,136,18
2020-04-17 03:00:00,28,23,0.0,5.7,7,1,23,01:17 AM,02:37 PM,06:18 AM,05:55 PM,22,26,26,23,23,88,92,0.0,1014,23,10,147,15
2020-04-17 06:00:00,28,23,0.0,5.7,7,1,23,01:17 AM,02:37 PM,06:18 AM,05:55 PM,22,26,26,23,22,64,91,0.0,1015,23,10,153,14
2020-04-17 09:00:00,28,23,0.0,5.7,7,7,23,01:17 AM,02:37 PM,06:18 AM,05:55 PM,22,29,29,26,19,38,78,0.0,1016,26,10,126,15
2020-04-17 12:00:00,28,23,0.0,5.7,7,7,23,01:17 AM,02:37 PM,06:18 AM,05:55 PM,22,31,31,28,21,64,72,0.1,1014,28,10,90,18
2020-04-17 15:00:00,28,23,0.0,5.7,7,6,23,01:17 AM,02:37 PM,06:18 AM,05:55 PM,23,31,31,28,25,78,74,1.0,1013,28,9,79,19
2020-04-17 18:00:00,28,23,0.0,5.7,7,1,23,01:17 AM,02:37 PM,06:18 AM,05:55 PM,22,29,29,26,27,79,80,0.8,1013,26,9,95,18
2020-04-17 21:00:00,28,23,0.0,5.7,7,1,23,01:17 AM,02:37 PM,06:18 AM,05:55 PM,22,27,27,25,25,73,84,0.5,1014,25,9,116,15
2020-04-18 00:00:00,28,23,0.0,4.3,6,1,15,02:09 AM,03:15 PM,06:19 AM,05:54 PM,22,27,27,24,19,70,87,0.9,1014,24,10,151,12
2020-04-18 03:00:00,28,23,0.0,4.3,6,1,15,02:09 AM,03:15 PM,06:19 AM,05:54 PM,22,26,26,24,16,78,90,1.3,1013,24,10,160,10
2020-04-18 06:00:00,28,23,0.0,4.3,6,1,15,02:09 AM,03:15 PM,06:19 AM,05:54 PM,22,26,26,23,13,80,90,0.7,1013,23,9,165,8
2020-04-18 09:00:00,28,23,0.0,4.3,6,5,15,02:09 AM,03:15 PM,06:19 AM,05:54 PM,22,27,27,24,9,84,85,0.4,1014,24,9,157,6
2020-04-18 12:00:00,28,23,0.0,4.3,6,6,15,02:09 AM,03:15 PM,06:19 AM,05:54 PM,22,30,30,27,12,80,74,0.2,1012,27,10,86,9
2020-04-18 15:00:00,28,23,0.0,4.3,6,6,15,02:09 AM,03:15 PM,06:19 AM,05:54 PM,22,30,30,27,17,77,75,0.7,1011,27,10,55,13
2020-04-18 18:00:00,28,23,0.0,4.3,6,1,15,02:09 AM,03:15 PM,06:19 AM,05:54 PM,23,28,28,26,14,70,82,1.2,1011,26,10,58,9
2020-04-18 21:00:00,28,23,0.0,4.3,6,1,15,02:09 AM,03:15 PM,06:19 AM,05:54 PM,22,28,28,25,8,76,83,2.1,1012,25,8,38,5
2020-04-19 00:00:00,29,23,0.0,8.7,6,1,8,02:59 AM,03:51 PM,06:19 AM,05:53 PM,21,27,27,25,5,81,79,1.0,1012,25,8,239,3
2020-04-19 03:00:00,29,23,0.0,8.7,6,1,8,02:59 AM,03:51 PM,06:19 AM,05:53 PM,20,26,26,24,5,80,81,0.3,1011,24,10,247,3
2020-04-19 06:00:00,29,23,0.0,8.7,6,1,8,02:59 AM,03:51 PM,06:19 AM,05:53 PM,21,25,25,23,8,31,86,0.1,1012,23,10,192,4
2020-04-19 09:00:00,29,23,0.0,8.7,6,7,8,02:59 AM,03:51 PM,06:19 AM,05:53 PM,21,28,28,26,5,5,77,0.0,1013,26,10,288,3
2020-04-19 12:00:00,29,23,0.0,8.7,6,7,8,02:59 AM,03:51 PM,06:19 AM,05:53 PM,22,31,31,29,13,6,67,0.0,1011,29,10,344,11
2020-04-19 15:00:00,29,23,0.0,8.7,6,7,8,02:59 AM,03:51 PM,06:19 AM,05:53 PM,23,32,32,29,21,7,69,0.0,1010,29,10,345,17
2020-04-19 18:00:00,29,23,0.0,8.7,6,1,8,02:59 AM,03:51 PM,06:19 AM,05:53 PM,23,30,30,27,22,50,82,0.1,1010,27,10,345,15
2020-04-19 21:00:00,29,23,0.0,8.7,6,1,8,02:59 AM,03:51 PM,06:19 AM,05:53 PM,24,29,29,26,16,77,87,0.3,1011,26,10,337,10
2020-04-20 00:00:00,29,24,0.0,8.7,6,1,0,03:48 AM,04:25 PM,06:19 AM,05:52 PM,23,28,28,25,12,73,89,0.2,1012,25,10,321,7
2020-04-20 03:00:00,29,24,0.0,8.7,6,1,0,03:48 AM,04:25 PM,06:19 AM,05:52 PM,23,27,27,25,11,76,89,0.2,1012,25,9,303,6
2020-04-20 06:00:00,29,24,0.0,8.7,6,1,0,03:48 AM,04:25 PM,06:19 AM,05:52 PM,23,27,27,25,9,78,90,0.1,1013,25,10,277,5
2020-04-20 09:00:00,29,24,0.0,8.7,6,6,0,03:48 AM,04:25 PM,06:19 AM,05:52 PM,23,30,30,27,8,37,78,0.0,1014,27,10,293,6
2020-04-20 12:00:00,29,24,0.0,8.7,6,7,0,03:48 AM,04:25 PM,06:19 AM,05:52 PM,23,33,33,29,13,8,71,0.0,1013,29,10,104,12
2020-04-20 15:00:00,29,24,0.0,8.7,6,7,0,03:48 AM,04:25 PM,06:19 AM,05:52 PM,23,33,33,29,20,6,69,0.0,1012,29,10,3,15
2020-04-20 18:00:00,29,24,0.0,8.7,6,1,0,03:48 AM,04:25 PM,06:19 AM,05:52 PM,23,30,30,27,12,5,79,0.0,1013,27,10,39,8
2020-04-20 21:00:00,29,24,0.0,8.7,6,1,0,03:48 AM,04:25 PM,06:19 AM,05:52 PM,23,28,28,26,14,4,86,0.0,1015,26,10,89,8
