date_time,Ceduna_maxtempC,Ceduna_mintempC,Ceduna_totalSnow_cm,Ceduna_sunHour,Ceduna_uvIndex,Ceduna_uvIndex,Ceduna_moon_illumination,Ceduna_moonrise,Ceduna_moonset,Ceduna_sunrise,Ceduna_sunset,Ceduna_DewPointC,Ceduna_FeelsLikeC,Ceduna_HeatIndexC,Ceduna_WindChillC,Ceduna_WindGustKmph,Ceduna_cloudcover,Ceduna_humidity,Ceduna_precipMM,Ceduna_pressure,Ceduna_tempC,Ceduna_visibility,Ceduna_winddirDegree,Ceduna_windspeedKmph
2020-03-13 06:00:00,22,17,0.0,11.6,4,1,69,09:36 PM,10:10 AM,06:33 AM,06:55 PM,16,17,17,17,21,55,95,0.0,1017,17,10,156,13
2020-03-13 09:00:00,22,17,0.0,11.6,4,6,69,09:36 PM,10:10 AM,06:33 AM,06:55 PM,16,20,20,20,29,11,79,0.0,1019,20,10,160,25
2020-03-13 12:00:00,22,17,0.0,11.6,4,6,69,09:36 PM,10:10 AM,06:33 AM,06:55 PM,16,22,25,22,41,19,70,0.0,1019,22,10,166,35
2020-03-13 15:00:00,22,17,0.0,11.6,4,6,69,09:36 PM,10:10 AM,06:33 AM,06:55 PM,14,21,21,21,43,15,66,0.0,1018,21,10,166,37
2020-03-13 18:00:00,22,17,0.0,11.6,4,5,69,09:36 PM,10:10 AM,06:33 AM,06:55 PM,14,19,19,19,52,18,74,0.0,1019,19,10,160,38
2020-03-13 21:00:00,22,17,0.0,11.6,4,1,69,09:36 PM,10:10 AM,06:33 AM,06:55 PM,13,18,18,18,54,11,73,0.0,1021,18,10,149,35
2020-03-14 00:00:00,22,14,0.0,11.6,5,1,62,10:17 PM,11:19 AM,06:34 AM,06:54 PM,13,17,17,17,42,11,76,0.0,1022,17,10,132,29
2020-03-14 03:00:00,22,14,0.0,11.6,5,1,62,10:17 PM,11:19 AM,06:34 AM,06:54 PM,11,15,15,15,37,5,73,0.0,1022,15,10,124,26
2020-03-14 06:00:00,22,14,0.0,11.6,5,1,62,10:17 PM,11:19 AM,06:34 AM,06:54 PM,9,12,14,12,40,4,69,0.0,1023,14,10,122,28
2020-03-14 09:00:00,22,14,0.0,11.6,5,5,62,10:17 PM,11:19 AM,06:34 AM,06:54 PM,8,17,17,17,32,4,54,0.0,1023,17,10,117,27
2020-03-14 12:00:00,22,14,0.0,11.6,5,6,62,10:17 PM,11:19 AM,06:34 AM,06:54 PM,6,24,24,22,27,3,34,0.0,1022,22,10,129,24
2020-03-14 15:00:00,22,14,0.0,11.6,5,6,62,10:17 PM,11:19 AM,06:34 AM,06:54 PM,9,24,24,22,35,3,43,0.0,1020,22,10,163,30
2020-03-14 18:00:00,22,14,0.0,11.6,5,5,62,10:17 PM,11:19 AM,06:34 AM,06:54 PM,12,19,19,19,49,4,63,0.0,1021,19,10,167,33
2020-03-14 21:00:00,22,14,0.0,11.6,5,1,62,10:17 PM,11:19 AM,06:34 AM,06:54 PM,7,19,19,19,48,7,47,0.0,1022,19,10,122,30
2020-03-15 00:00:00,24,13,0.0,11.6,5,1,55,11:02 PM,12:25 PM,06:35 AM,06:53 PM,9,16,16,16,40,5,65,0.0,1021,16,10,107,28
2020-03-15 03:00:00,24,13,0.0,11.6,5,1,55,11:02 PM,12:25 PM,06:35 AM,06:53 PM,9,12,14,12,31,3,74,0.0,1021,14,10,104,20
2020-03-15 06:00:00,24,13,0.0,11.6,5,1,55,11:02 PM,12:25 PM,06:35 AM,06:53 PM,10,11,13,11,31,4,80,0.0,1021,13,10,104,19
2020-03-15 09:00:00,24,13,0.0,11.6,5,5,55,11:02 PM,12:25 PM,06:35 AM,06:53 PM,8,19,19,19,22,4,50,0.0,1022,19,10,79,19
2020-03-15 12:00:00,24,13,0.0,11.6,5,6,55,11:02 PM,12:25 PM,06:35 AM,06:53 PM,8,24,24,23,10,17,36,0.0,1021,23,10,69,8
2020-03-15 15:00:00,24,13,0.0,11.6,5,6,55,11:02 PM,12:25 PM,06:35 AM,06:53 PM,9,25,25,24,20,14,38,0.0,1019,24,10,165,15
2020-03-15 18:00:00,24,13,0.0,11.6,5,5,55,11:02 PM,12:25 PM,06:35 AM,06:53 PM,11,20,20,20,37,12,56,0.0,1019,20,10,154,24
2020-03-15 21:00:00,24,13,0.0,11.6,5,1,55,11:02 PM,12:25 PM,06:35 AM,06:53 PM,11,18,18,18,33,8,62,0.0,1020,18,10,116,17
2020-03-16 00:00:00,30,19,0.0,11.6,7,1,47,11:51 PM,01:28 PM,06:36 AM,06:51 PM,7,19,19,19,30,17,45,0.0,1019,19,10,64,14
2020-03-16 03:00:00,30,19,0.0,11.6,7,1,47,11:51 PM,01:28 PM,06:36 AM,06:51 PM,5,19,19,19,42,13,38,0.0,1018,19,10,64,23
2020-03-16 06:00:00,30,19,0.0,11.6,7,1,47,11:51 PM,01:28 PM,06:36 AM,06:51 PM,6,19,19,19,43,4,44,0.0,1019,19,10,51,24
2020-03-16 09:00:00,30,19,0.0,11.6,7,6,47,11:51 PM,01:28 PM,06:36 AM,06:51 PM,5,24,24,24,42,8,30,0.0,1019,24,10,39,31
2020-03-16 12:00:00,30,19,0.0,11.6,7,7,47,11:51 PM,01:28 PM,06:36 AM,06:51 PM,5,27,27,29,30,8,23,0.0,1017,29,10,20,22
2020-03-16 15:00:00,30,19,0.0,11.6,7,8,47,11:51 PM,01:28 PM,06:36 AM,06:51 PM,6,28,28,30,31,17,22,0.0,1015,30,10,21,18
2020-03-16 18:00:00,30,19,0.0,11.6,7,7,47,11:51 PM,01:28 PM,06:36 AM,06:51 PM,7,26,26,28,17,14,27,0.0,1016,28,10,70,8
2020-03-16 21:00:00,30,19,0.0,11.6,7,1,47,11:51 PM,01:28 PM,06:36 AM,06:51 PM,6,24,24,25,33,41,29,0.0,1017,25,10,84,16
2020-03-17 00:00:00,33,23,0.0,11.6,7,1,40,No moonrise,02:26 PM,06:36 AM,06:50 PM,3,25,25,26,57,49,23,0.0,1016,26,10,42,29
2020-03-17 03:00:00,33,23,0.0,11.6,7,1,40,No moonrise,02:26 PM,06:36 AM,06:50 PM,3,24,24,24,55,26,25,0.0,1016,24,10,30,26
2020-03-17 06:00:00,33,23,0.0,11.6,7,1,40,No moonrise,02:26 PM,06:36 AM,06:50 PM,4,24,24,23,49,32,28,0.0,1017,23,10,13,24
2020-03-17 09:00:00,33,23,0.0,11.6,7,7,40,No moonrise,02:26 PM,06:36 AM,06:50 PM,6,27,27,28,43,18,25,0.0,1019,28,10,355,27
2020-03-17 12:00:00,33,23,0.0,11.6,7,8,40,No moonrise,02:26 PM,06:36 AM,06:50 PM,7,30,30,32,41,32,21,0.0,1016,32,10,358,25
2020-03-17 15:00:00,33,23,0.0,11.6,7,8,40,No moonrise,02:26 PM,06:36 AM,06:50 PM,9,31,31,33,35,21,22,0.0,1014,33,10,6,18
2020-03-17 18:00:00,33,23,0.0,11.6,7,8,40,No moonrise,02:26 PM,06:36 AM,06:50 PM,8,29,29,31,26,44,25,0.0,1015,31,10,23,13
2020-03-17 21:00:00,33,23,0.0,11.6,7,1,40,No moonrise,02:26 PM,06:36 AM,06:50 PM,9,26,26,27,28,29,31,0.0,1016,27,10,61,13
2020-03-18 00:00:00,34,24,0.0,11.6,8,1,33,12:43 AM,03:20 PM,06:37 AM,06:49 PM,6,26,26,28,57,16,25,0.0,1015,28,10,36,27
2020-03-18 03:00:00,34,24,0.0,11.6,8,1,33,12:43 AM,03:20 PM,06:37 AM,06:49 PM,5,26,26,27,56,44,24,0.0,1016,27,10,23,27
2020-03-18 06:00:00,34,24,0.0,11.6,8,1,33,12:43 AM,03:20 PM,06:37 AM,06:49 PM,7,24,24,24,14,16,32,0.0,1018,24,10,349,6
2020-03-18 09:00:00,34,24,0.0,11.6,8,7,33,12:43 AM,03:20 PM,06:37 AM,06:49 PM,7,26,26,27,28,18,27,0.0,1018,27,10,27,15
2020-03-18 12:00:00,34,24,0.0,11.6,8,8,33,12:43 AM,03:20 PM,06:37 AM,06:49 PM,9,32,32,34,35,13,23,0.0,1017,34,10,357,21
2020-03-18 15:00:00,34,24,0.0,11.6,8,8,33,12:43 AM,03:20 PM,06:37 AM,06:49 PM,12,33,33,34,18,7,26,0.0,1014,34,10,3,9
2020-03-18 18:00:00,34,24,0.0,11.6,8,8,33,12:43 AM,03:20 PM,06:37 AM,06:49 PM,10,31,31,32,22,6,27,0.0,1014,32,10,95,10
2020-03-18 21:00:00,34,24,0.0,11.6,8,1,33,12:43 AM,03:20 PM,06:37 AM,06:49 PM,9,28,28,30,44,6,27,0.0,1014,30,10,47,21
2020-03-19 00:00:00,24,18,0.0,11.6,6,1,25,01:39 AM,04:06 PM,06:38 AM,06:48 PM,9,28,28,29,48,5,28,0.0,1014,29,10,14,23
2020-03-19 03:00:00,24,18,0.0,11.6,6,1,25,01:39 AM,04:06 PM,06:38 AM,06:48 PM,9,26,26,26,30,7,34,0.0,1015,26,10,311,14
2020-03-19 06:00:00,24,18,0.0,11.6,6,1,25,01:39 AM,04:06 PM,06:38 AM,06:48 PM,17,20,20,20,33,16,85,0.0,1018,20,10,193,20
2020-03-19 09:00:00,24,18,0.0,11.6,6,6,25,01:39 AM,04:06 PM,06:38 AM,06:48 PM,16,25,25,22,20,11,69,0.0,1020,22,10,178,15
2020-03-19 12:00:00,24,18,0.0,11.6,6,6,25,01:39 AM,04:06 PM,06:38 AM,06:48 PM,12,25,25,24,23,6,45,0.0,1021,24,10,198,20
2020-03-19 15:00:00,24,18,0.0,11.6,6,6,25,01:39 AM,04:06 PM,06:38 AM,06:48 PM,11,25,25,23,21,3,46,0.0,1019,23,10,205,18
2020-03-19 18:00:00,24,18,0.0,11.6,6,5,25,01:39 AM,04:06 PM,06:38 AM,06:48 PM,14,19,19,19,33,3,73,0.0,1021,19,10,200,23
2020-03-19 21:00:00,24,18,0.0,11.6,6,1,25,01:39 AM,04:06 PM,06:38 AM,06:48 PM,15,18,18,18,22,0,81,0.0,1023,18,10,212,13
2020-03-20 00:00:00,21,17,0.0,10.2,5,1,18,02:34 AM,04:47 PM,06:38 AM,06:46 PM,15,17,17,17,23,4,89,0.0,1023,17,10,212,14
2020-03-20 03:00:00,21,17,0.0,10.2,5,1,18,02:34 AM,04:47 PM,06:38 AM,06:46 PM,15,17,17,17,18,14,88,0.0,1022,17,10,204,11
2020-03-20 06:00:00,21,17,0.0,10.2,5,1,18,02:34 AM,04:47 PM,06:38 AM,06:46 PM,14,17,17,17,18,91,81,0.0,1023,17,10,191,12
2020-03-20 09:00:00,21,17,0.0,10.2,5,4,18,02:34 AM,04:47 PM,06:38 AM,06:46 PM,14,19,19,19,17,91,70,0.0,1024,19,10,188,14
2020-03-20 12:00:00,21,17,0.0,10.2,5,6,18,02:34 AM,04:47 PM,06:38 AM,06:46 PM,14,21,21,21,20,11,63,0.0,1023,21,10,179,17
2020-03-20 15:00:00,21,17,0.0,10.2,5,6,18,02:34 AM,04:47 PM,06:38 AM,06:46 PM,14,21,21,21,25,1,64,0.0,1021,21,10,185,22
2020-03-20 18:00:00,21,17,0.0,10.2,5,5,18,02:34 AM,04:47 PM,06:38 AM,06:46 PM,14,18,18,18,31,0,76,0.0,1022,18,10,172,23
2020-03-20 21:00:00,21,17,0.0,10.2,5,1,18,02:34 AM,04:47 PM,06:38 AM,06:46 PM,14,17,17,17,33,3,85,0.0,1024,17,10,162,21
2020-03-21 00:00:00,23,15,0.0,8.8,5,1,11,03:31 AM,05:24 PM,06:39 AM,06:45 PM,14,16,16,16,30,2,86,0.0,1023,16,10,148,19
2020-03-21 03:00:00,23,15,0.0,8.8,5,1,11,03:31 AM,05:24 PM,06:39 AM,06:45 PM,14,16,16,16,28,4,88,0.0,1022,16,10,127,17
2020-03-21 06:00:00,23,15,0.0,8.8,5,1,11,03:31 AM,05:24 PM,06:39 AM,06:45 PM,13,14,15,14,21,4,87,0.0,1023,15,10,146,13
2020-03-21 09:00:00,23,15,0.0,8.8,5,5,11,03:31 AM,05:24 PM,06:39 AM,06:45 PM,13,19,19,19,24,18,71,0.0,1024,19,10,164,21
2020-03-21 12:00:00,23,15,0.0,8.8,5,6,11,03:31 AM,05:24 PM,06:39 AM,06:45 PM,13,25,25,23,11,49,54,0.0,1023,23,10,83,9
2020-03-21 15:00:00,23,15,0.0,8.8,5,4,11,03:31 AM,05:24 PM,06:39 AM,06:45 PM,14,18,18,18,32,73,75,0.2,1022,18,5,165,24
2020-03-21 18:00:00,23,15,0.0,8.8,5,4,11,03:31 AM,05:24 PM,06:39 AM,06:45 PM,14,18,18,18,35,79,78,0.1,1023,18,10,150,26
2020-03-21 21:00:00,23,15,0.0,8.8,5,1,11,03:31 AM,05:24 PM,06:39 AM,06:45 PM,14,18,18,18,32,74,77,0.2,1025,18,9,150,22
2020-03-22 00:00:00,18,16,0.0,7.4,5,1,4,04:27 AM,05:57 PM,06:40 AM,06:44 PM,13,17,17,17,32,25,80,0.0,1025,17,10,143,21
2020-03-22 03:00:00,18,16,0.0,7.4,5,1,4,04:27 AM,05:57 PM,06:40 AM,06:44 PM,13,17,17,17,34,46,82,0.0,1024,17,10,142,23
2020-03-22 06:00:00,18,16,0.0,7.4,5,1,4,04:27 AM,05:57 PM,06:40 AM,06:44 PM,13,16,16,16,32,15,84,0.0,1026,16,10,139,19
2020-03-22 09:00:00,18,16,0.0,7.4,5,5,4,04:27 AM,05:57 PM,06:40 AM,06:44 PM,12,17,17,17,31,47,72,0.0,1027,17,10,137,23
2020-03-22 12:00:00,18,16,0.0,7.4,5,4,4,04:27 AM,05:57 PM,06:40 AM,06:44 PM,13,18,18,18,20,87,70,0.4,1026,18,5,144,15
2020-03-22 15:00:00,18,16,0.0,7.4,5,4,4,04:27 AM,05:57 PM,06:40 AM,06:44 PM,14,18,18,18,31,75,75,0.8,1025,18,9,187,23
2020-03-22 18:00:00,18,16,0.0,7.4,5,4,4,04:27 AM,05:57 PM,06:40 AM,06:44 PM,15,17,17,17,40,98,85,0.3,1026,17,2,169,28
2020-03-22 21:00:00,18,16,0.0,7.4,5,1,4,04:27 AM,05:57 PM,06:40 AM,06:44 PM,13,17,17,17,33,54,77,0.4,1026,17,5,150,22
2020-03-23 00:00:00,17,8,0.0,7.4,5,1,0,05:22 AM,06:27 PM,06:41 AM,06:42 PM,12,17,17,17,28,48,71,0.0,1026,17,10,126,18
2020-03-23 03:00:00,17,8,0.0,7.4,5,1,0,05:22 AM,06:27 PM,06:41 AM,06:42 PM,10,17,17,17,32,91,67,0.0,1024,17,10,129,21
2020-03-23 06:00:00,17,8,0.0,7.4,5,1,0,05:22 AM,06:27 PM,06:41 AM,06:42 PM,11,15,15,15,30,62,74,0.0,1025,15,10,126,18
2020-03-23 09:00:00,17,8,0.0,7.4,5,4,0,05:22 AM,06:27 PM,06:41 AM,06:42 PM,11,17,17,17,26,89,66,0.0,1026,17,10,142,21
2020-03-23 12:00:00,17,8,0.0,7.4,5,4,0,05:22 AM,06:27 PM,06:41 AM,06:42 PM,12,17,17,17,20,100,69,0.7,1024,17,2,134,16
2020-03-23 15:00:00,17,8,0.0,7.4,5,4,0,05:22 AM,06:27 PM,06:41 AM,06:42 PM,13,16,16,16,17,77,84,3.9,1022,16,7,128,12
2020-03-23 18:00:00,17,8,0.0,7.4,5,3,0,05:22 AM,06:27 PM,06:41 AM,06:42 PM,14,12,15,12,14,58,87,2.3,1023,12,9,89,10
2020-03-23 21:00:00,17,8,0.0,7.4,5,1,0,05:22 AM,06:27 PM,06:41 AM,06:42 PM,15,8,10,8,13,86,91,4.4,1023,8,7,70,9
2020-03-24 00:00:00,21,16,0.0,7.4,4,1,0,06:15 AM,06:56 PM,06:41 AM,06:41 PM,15,17,17,17,14,77,91,0.3,1021,17,2,136,9
2020-03-24 03:00:00,21,16,0.0,7.4,4,1,0,06:15 AM,06:56 PM,06:41 AM,06:41 PM,15,16,16,16,5,100,95,3.0,1021,16,7,315,4
2020-03-24 06:00:00,21,16,0.0,7.4,4,1,0,06:15 AM,06:56 PM,06:41 AM,06:41 PM,15,16,16,16,12,76,93,4.4,1022,16,7,68,8
2020-03-24 09:00:00,21,16,0.0,7.4,4,4,0,06:15 AM,06:56 PM,06:41 AM,06:41 PM,15,18,18,18,7,89,84,4.4,1022,18,8,13,5
2020-03-24 12:00:00,21,16,0.0,7.4,4,5,0,06:15 AM,06:56 PM,06:41 AM,06:41 PM,16,21,24,21,18,76,72,0.3,1021,21,2,245,16
2020-03-24 15:00:00,21,16,0.0,7.4,4,4,0,06:15 AM,06:56 PM,06:41 AM,06:41 PM,16,20,20,20,24,75,79,0.3,1018,20,9,196,21
2020-03-24 18:00:00,21,16,0.0,7.4,4,5,0,06:15 AM,06:56 PM,06:41 AM,06:41 PM,15,17,17,17,30,38,88,0.0,1021,17,10,174,22
2020-03-24 21:00:00,21,16,0.0,7.4,4,1,0,06:15 AM,06:56 PM,06:41 AM,06:41 PM,15,17,17,17,31,38,86,0.0,1022,17,10,159,23
2020-03-25 00:00:00,20,15,0.0,11.6,5,1,3,07:09 AM,07:24 PM,06:42 AM,06:40 PM,14,17,17,17,23,31,86,0.0,1022,17,10,141,16
2020-03-25 03:00:00,20,15,0.0,11.6,5,1,3,07:09 AM,07:24 PM,06:42 AM,06:40 PM,14,16,16,16,24,22,89,0.0,1020,16,10,151,16
2020-03-25 06:00:00,20,15,0.0,11.6,5,1,3,07:09 AM,07:24 PM,06:42 AM,06:40 PM,13,15,15,15,27,4,86,0.0,1022,15,10,131,17
2020-03-25 09:00:00,20,15,0.0,11.6,5,5,3,07:09 AM,07:24 PM,06:42 AM,06:40 PM,13,18,18,18,22,9,72,0.0,1023,18,10,118,18
2020-03-25 12:00:00,20,15,0.0,11.6,5,6,3,07:09 AM,07:24 PM,06:42 AM,06:40 PM,13,20,20,20,27,3,61,0.0,1024,20,10,152,24
2020-03-25 15:00:00,20,15,0.0,11.6,5,6,3,07:09 AM,07:24 PM,06:42 AM,06:40 PM,13,20,20,20,36,0,65,0.0,1022,20,10,167,32
2020-03-25 18:00:00,20,15,0.0,11.6,5,5,3,07:09 AM,07:24 PM,06:42 AM,06:40 PM,13,19,19,19,47,0,70,0.0,1023,19,10,159,32
2020-03-25 21:00:00,20,15,0.0,11.6,5,1,3,07:09 AM,07:24 PM,06:42 AM,06:40 PM,13,15,17,15,39,0,67,0.0,1023,15,10,135,24
2020-03-26 00:00:00,23,15,0.0,11.6,6,1,11,08:02 AM,07:53 PM,06:43 AM,06:38 PM,11,17,17,17,34,1,66,0.0,1024,17,10,120,22
2020-03-26 03:00:00,23,15,0.0,11.6,6,1,11,08:02 AM,07:53 PM,06:43 AM,06:38 PM,10,16,16,16,30,20,68,0.0,1023,16,10,111,19
2020-03-26 06:00:00,23,15,0.0,11.6,6,1,11,08:02 AM,07:53 PM,06:43 AM,06:38 PM,10,14,15,14,31,1,71,0.0,1023,15,10,99,19
2020-03-26 09:00:00,23,15,0.0,11.6,6,5,11,08:02 AM,07:53 PM,06:43 AM,06:38 PM,10,19,19,19,22,0,53,0.0,1023,19,10,77,17
2020-03-26 12:00:00,23,15,0.0,11.6,6,6,11,08:02 AM,07:53 PM,06:43 AM,06:38 PM,10,25,25,23,6,4,44,0.0,1023,23,10,115,4
2020-03-26 15:00:00,23,15,0.0,11.6,6,6,11,08:02 AM,07:53 PM,06:43 AM,06:38 PM,11,25,25,23,26,5,47,0.0,1020,23,10,171,18
2020-03-26 18:00:00,23,15,0.0,11.6,6,6,11,08:02 AM,07:53 PM,06:43 AM,06:38 PM,12,21,21,21,34,6,57,0.0,1021,21,10,153,21
2020-03-26 21:00:00,23,15,0.0,11.6,6,1,11,08:02 AM,07:53 PM,06:43 AM,06:38 PM,12,20,20,20,31,6,59,0.0,1021,20,10,142,18
2020-03-27 00:00:00,27,19,0.0,11.6,6,1,18,08:56 AM,08:22 PM,06:43 AM,06:37 PM,11,19,19,19,24,6,59,0.0,1020,19,10,120,13
2020-03-27 03:00:00,27,19,0.0,11.6,6,1,18,08:56 AM,08:22 PM,06:43 AM,06:37 PM,10,19,19,19,22,3,55,0.0,1019,19,10,74,10
2020-03-27 06:00:00,27,19,0.0,11.6,6,1,18,08:56 AM,08:22 PM,06:43 AM,06:37 PM,7,19,19,19,29,10,47,0.0,1020,19,10,39,14
2020-03-27 09:00:00,27,19,0.0,11.6,6,6,18,08:56 AM,08:22 PM,06:43 AM,06:37 PM,7,24,24,23,18,13,35,0.0,1021,23,10,26,13
2020-03-27 12:00:00,27,19,0.0,11.6,6,7,18,08:56 AM,08:22 PM,06:43 AM,06:37 PM,11,26,26,26,12,10,38,0.0,1019,26,10,355,7
2020-03-27 15:00:00,27,19,0.0,11.6,6,7,18,08:56 AM,08:22 PM,06:43 AM,06:37 PM,10,27,27,27,6,7,34,0.0,1016,27,10,137,4
2020-03-27 18:00:00,27,19,0.0,11.6,6,7,18,08:56 AM,08:22 PM,06:43 AM,06:37 PM,10,25,25,25,26,5,38,0.0,1016,25,10,132,13
2020-03-27 21:00:00,27,19,0.0,11.6,6,1,18,08:56 AM,08:22 PM,06:43 AM,06:37 PM,9,24,24,23,26,6,42,0.0,1017,23,10,104,12
2020-03-28 00:00:00,31,22,0.0,11.6,7,1,25,09:51 AM,08:55 PM,06:44 AM,06:36 PM,9,24,24,23,30,5,41,0.0,1016,23,10,64,14
2020-03-28 03:00:00,31,22,0.0,11.6,7,1,25,09:51 AM,08:55 PM,06:44 AM,06:36 PM,6,24,24,22,40,93,36,0.0,1014,22,10,27,19
2020-03-28 06:00:00,31,22,0.0,11.6,7,1,25,09:51 AM,08:55 PM,06:44 AM,06:36 PM,5,22,24,22,45,7,34,0.0,1014,22,10,12,21
2020-03-28 09:00:00,31,22,0.0,11.6,7,7,25,09:51 AM,08:55 PM,06:44 AM,06:36 PM,5,25,25,26,42,3,27,0.0,1014,26,10,359,26
2020-03-28 12:00:00,31,22,0.0,11.6,7,7,25,09:51 AM,08:55 PM,06:44 AM,06:36 PM,8,28,28,29,38,6,26,0.0,1013,29,10,348,24
2020-03-28 15:00:00,31,22,0.0,11.6,7,8,25,09:51 AM,08:55 PM,06:44 AM,06:36 PM,9,29,29,31,38,4,26,0.0,1009,31,10,344,21
2020-03-28 18:00:00,31,22,0.0,11.6,7,7,25,09:51 AM,08:55 PM,06:44 AM,06:36 PM,9,28,28,29,30,33,30,0.0,1008,29,10,12,14
2020-03-28 21:00:00,31,22,0.0,11.6,7,1,25,09:51 AM,08:55 PM,06:44 AM,06:36 PM,9,26,26,27,38,5,32,0.0,1008,27,10,26,18
2020-03-29 00:00:00,22,18,0.0,10.2,5,1,32,10:47 AM,09:31 PM,06:45 AM,06:35 PM,14,22,25,22,48,5,62,0.0,1008,22,10,219,28
2020-03-29 03:00:00,22,18,0.0,10.2,5,1,32,10:47 AM,09:31 PM,06:45 AM,06:35 PM,17,19,19,19,30,14,83,0.0,1009,19,10,206,19
2020-03-29 06:00:00,22,18,0.0,10.2,5,1,32,10:47 AM,09:31 PM,06:45 AM,06:35 PM,16,19,19,19,21,21,85,0.0,1012,19,10,210,14
2020-03-29 09:00:00,22,18,0.0,10.2,5,6,32,10:47 AM,09:31 PM,06:45 AM,06:35 PM,15,20,20,20,20,11,72,0.0,1013,20,10,225,17
2020-03-29 12:00:00,22,18,0.0,10.2,5,6,32,10:47 AM,09:31 PM,06:45 AM,06:35 PM,15,22,25,22,22,50,66,0.0,1013,22,10,226,19
2020-03-29 15:00:00,22,18,0.0,10.2,5,5,32,10:47 AM,09:31 PM,06:45 AM,06:35 PM,15,20,20,20,27,65,72,0.0,1012,20,10,222,22
2020-03-29 18:00:00,22,18,0.0,10.2,5,5,32,10:47 AM,09:31 PM,06:45 AM,06:35 PM,15,19,19,19,26,8,77,0.0,1015,19,10,209,19
2020-03-29 21:00:00,22,18,0.0,10.2,5,1,32,10:47 AM,09:31 PM,06:45 AM,06:35 PM,14,18,18,18,22,19,79,0.0,1017,18,10,199,15
2020-03-30 00:00:00,20,16,0.0,11.6,5,1,40,11:44 AM,10:11 PM,06:45 AM,06:33 PM,14,17,17,17,19,10,81,0.0,1017,17,10,203,12
2020-03-30 03:00:00,20,16,0.0,11.6,5,1,40,11:44 AM,10:11 PM,06:45 AM,06:33 PM,13,17,17,17,20,12,80,0.0,1016,17,10,200,12
2020-03-30 06:00:00,20,16,0.0,11.6,5,1,40,11:44 AM,10:11 PM,06:45 AM,06:33 PM,13,16,16,16,14,2,80,0.0,1018,16,10,185,8
2020-03-30 09:00:00,20,16,0.0,11.6,5,5,40,11:44 AM,10:11 PM,06:45 AM,06:33 PM,11,18,18,18,12,31,62,0.0,1019,18,10,183,9
2020-03-30 12:00:00,20,16,0.0,11.6,5,6,40,11:44 AM,10:11 PM,06:45 AM,06:33 PM,9,20,20,20,13,0,50,0.0,1018,20,10,207,12
2020-03-30 15:00:00,20,16,0.0,11.6,5,6,40,11:44 AM,10:11 PM,06:45 AM,06:33 PM,10,20,20,20,19,0,51,0.0,1016,20,10,199,17
2020-03-30 18:00:00,20,16,0.0,11.6,5,5,40,11:44 AM,10:11 PM,06:45 AM,06:33 PM,11,18,18,18,20,0,60,0.0,1017,18,10,194,14
2020-03-30 21:00:00,20,16,0.0,11.6,5,1,40,11:44 AM,10:11 PM,06:45 AM,06:33 PM,11,18,18,18,15,0,67,0.0,1019,18,10,189,10
2020-03-31 00:00:00,21,15,0.0,11.6,5,1,44,12:41 PM,10:58 PM,06:46 AM,06:32 PM,11,17,17,17,13,0,71,0.0,1018,17,10,148,8
2020-03-31 03:00:00,21,15,0.0,11.6,5,1,44,12:41 PM,10:58 PM,06:46 AM,06:32 PM,11,16,16,16,13,0,73,0.0,1018,16,10,121,8
2020-03-31 06:00:00,21,15,0.0,11.6,5,1,44,12:41 PM,10:58 PM,06:46 AM,06:32 PM,11,15,15,15,15,0,77,0.0,1018,15,10,90,9
2020-03-31 09:00:00,21,15,0.0,11.6,5,5,44,12:41 PM,10:58 PM,06:46 AM,06:32 PM,10,18,18,18,12,9,59,0.0,1018,18,10,80,10
2020-03-31 12:00:00,21,15,0.0,11.6,5,6,44,12:41 PM,10:58 PM,06:46 AM,06:32 PM,9,21,21,21,8,8,47,0.0,1017,21,10,171,7
2020-03-31 15:00:00,21,15,0.0,11.6,5,6,44,12:41 PM,10:58 PM,06:46 AM,06:32 PM,10,21,21,21,21,0,50,0.0,1014,21,10,172,18
2020-03-31 18:00:00,21,15,0.0,11.6,5,5,44,12:41 PM,10:58 PM,06:46 AM,06:32 PM,11,18,18,18,31,17,63,0.0,1015,18,10,178,22
2020-03-31 21:00:00,21,15,0.0,11.6,5,1,44,12:41 PM,10:58 PM,06:46 AM,06:32 PM,12,18,18,18,23,49,69,0.0,1016,18,10,171,17
2020-04-01 00:00:00,20,16,0.0,11.6,4,1,56,01:38 PM,11:52 PM,06:47 AM,06:31 PM,12,16,16,16,19,95,78,2.9,1015,16,7,127,15
2020-04-01 03:00:00,20,16,0.0,11.6,4,1,56,01:38 PM,11:52 PM,06:47 AM,06:31 PM,12,16,16,16,18,59,74,3.1,1015,16,8,89,13
2020-04-01 06:00:00,20,16,0.0,11.6,4,1,56,01:38 PM,11:52 PM,06:47 AM,06:31 PM,11,17,17,17,15,15,70,0.0,1015,17,10,57,10
2020-04-01 09:00:00,20,16,0.0,11.6,4,5,56,01:38 PM,11:52 PM,06:47 AM,06:31 PM,11,18,18,18,8,2,61,0.0,1016,18,10,196,6
2020-04-01 12:00:00,20,16,0.0,11.6,4,6,56,01:38 PM,11:52 PM,06:47 AM,06:31 PM,12,20,20,20,16,0,61,0.0,1014,20,10,214,14
