date_time,Gatton_maxtempC,Gatton_mintempC,Gatton_totalSnow_cm,Gatton_sunHour,Gatton_uvIndex,Gatton_uvIndex,Gatton_moon_illumination,Gatton_moonrise,Gatton_moonset,Gatton_sunrise,Gatton_sunset,Gatton_DewPointC,Gatton_FeelsLikeC,Gatton_HeatIndexC,Gatton_WindChillC,Gatton_WindGustKmph,Gatton_cloudcover,Gatton_humidity,Gatton_precipMM,Gatton_pressure,Gatton_tempC,Gatton_visibility,Gatton_winddirDegree,Gatton_windspeedKmph
2020-04-04 15:00:00,27,18,0.0,5.8,5,5,79,03:15 PM,01:18 AM,06:02 AM,05:45 PM,19,26,26,24,23,68,75,0.9,1008,24,9,293,19
2020-04-04 18:00:00,27,18,0.0,5.8,5,1,79,03:15 PM,01:18 AM,06:02 AM,05:45 PM,19,25,25,22,18,79,84,1.0,1009,22,9,271,12
2020-04-04 21:00:00,27,18,0.0,5.8,5,1,79,03:15 PM,01:18 AM,06:02 AM,05:45 PM,17,20,21,20,22,81,83,0.9,1011,20,9,241,12
2020-04-05 00:00:00,26,12,0.0,8.7,5,1,87,04:00 PM,02:24 AM,06:03 AM,05:44 PM,13,15,16,15,19,32,86,0.3,1012,16,10,223,9
2020-04-05 03:00:00,26,12,0.0,8.7,5,1,87,04:00 PM,02:24 AM,06:03 AM,05:44 PM,11,13,13,13,14,3,89,0.0,1013,13,10,239,6
2020-04-05 06:00:00,26,12,0.0,8.7,5,1,87,04:00 PM,02:24 AM,06:03 AM,05:44 PM,10,12,12,12,13,0,85,0.0,1015,12,10,253,6
2020-04-05 09:00:00,26,12,0.0,8.7,5,5,87,04:00 PM,02:24 AM,06:03 AM,05:44 PM,7,19,20,19,14,0,52,0.0,1016,19,10,230,10
2020-04-05 12:00:00,26,12,0.0,8.7,5,6,87,04:00 PM,02:24 AM,06:03 AM,05:44 PM,5,25,25,25,13,0,28,0.0,1015,25,10,216,12
2020-04-05 15:00:00,26,12,0.0,8.7,5,7,87,04:00 PM,02:24 AM,06:03 AM,05:44 PM,5,25,25,26,14,0,26,0.0,1013,26,10,223,12
2020-04-05 18:00:00,26,12,0.0,8.7,5,1,87,04:00 PM,02:24 AM,06:03 AM,05:44 PM,6,25,25,24,17,0,42,0.0,1015,24,10,211,10
2020-04-05 21:00:00,26,12,0.0,8.7,5,1,87,04:00 PM,02:24 AM,06:03 AM,05:44 PM,8,22,24,22,15,0,59,0.0,1017,22,10,188,7
2020-04-06 00:00:00,28,11,0.0,8.7,6,1,94,04:42 PM,03:32 AM,06:03 AM,05:43 PM,8,15,16,15,8,7,73,0.0,1018,15,10,184,4
2020-04-06 03:00:00,28,11,0.0,8.7,6,1,94,04:42 PM,03:32 AM,06:03 AM,05:43 PM,9,12,12,12,4,16,84,0.0,1017,12,10,213,2
2020-04-06 06:00:00,28,11,0.0,8.7,6,1,94,04:42 PM,03:32 AM,06:03 AM,05:43 PM,11,13,13,13,2,12,87,0.0,1018,13,10,221,1
2020-04-06 09:00:00,28,11,0.0,8.7,6,5,94,04:42 PM,03:32 AM,06:03 AM,05:43 PM,12,20,21,20,4,16,63,0.0,1019,20,10,128,4
2020-04-06 12:00:00,28,11,0.0,8.7,6,7,94,04:42 PM,03:32 AM,06:03 AM,05:43 PM,8,26,26,26,6,7,34,0.0,1016,26,10,189,5
2020-04-06 15:00:00,28,11,0.0,8.7,6,7,94,04:42 PM,03:32 AM,06:03 AM,05:43 PM,6,26,26,27,8,1,26,0.0,1014,27,10,239,7
2020-04-06 18:00:00,28,11,0.0,8.7,6,1,94,04:42 PM,03:32 AM,06:03 AM,05:43 PM,7,26,26,25,13,4,42,0.0,1015,25,10,193,7
2020-04-06 21:00:00,28,11,0.0,8.7,6,1,94,04:42 PM,03:32 AM,06:03 AM,05:43 PM,11,22,24,22,12,58,76,0.1,1017,22,10,109,6
2020-04-07 00:00:00,26,13,0.0,8.7,5,1,100,05:24 PM,04:39 AM,06:04 AM,05:42 PM,13,16,17,16,13,83,93,0.1,1017,16,5,92,6
2020-04-07 03:00:00,26,13,0.0,8.7,5,1,100,05:24 PM,04:39 AM,06:04 AM,05:42 PM,12,13,13,13,12,47,96,0.0,1016,13,2,108,6
2020-04-07 06:00:00,26,13,0.0,8.7,5,1,100,05:24 PM,04:39 AM,06:04 AM,05:42 PM,12,13,13,13,11,17,92,0.0,1017,13,7,123,6
2020-04-07 09:00:00,26,13,0.0,8.7,5,5,100,05:24 PM,04:39 AM,06:04 AM,05:42 PM,13,20,21,20,15,11,67,0.0,1018,20,10,113,12
2020-04-07 12:00:00,26,13,0.0,8.7,5,6,100,05:24 PM,04:39 AM,06:04 AM,05:42 PM,12,26,26,25,13,18,45,0.0,1016,25,10,100,11
2020-04-07 15:00:00,26,13,0.0,8.7,5,7,100,05:24 PM,04:39 AM,06:04 AM,05:42 PM,12,26,26,25,13,23,42,0.0,1015,25,10,94,11
2020-04-07 18:00:00,26,13,0.0,8.7,5,1,100,05:24 PM,04:39 AM,06:04 AM,05:42 PM,12,25,25,22,17,26,60,0.0,1016,22,10,96,12
2020-04-07 21:00:00,26,13,0.0,8.7,5,1,100,05:24 PM,04:39 AM,06:04 AM,05:42 PM,13,18,22,18,16,25,83,0.0,1018,18,10,109,9
2020-04-08 00:00:00,22,13,0.0,8.7,5,1,100,06:04 PM,05:47 AM,06:04 AM,05:41 PM,13,14,15,14,16,29,92,0.0,1018,14,10,109,8
2020-04-08 03:00:00,22,13,0.0,8.7,5,1,100,06:04 PM,05:47 AM,06:04 AM,05:41 PM,12,12,13,12,17,34,93,0.0,1017,13,10,105,8
2020-04-08 06:00:00,22,13,0.0,8.7,5,1,100,06:04 PM,05:47 AM,06:04 AM,05:41 PM,12,13,14,13,15,36,88,0.0,1018,14,10,111,8
2020-04-08 09:00:00,22,13,0.0,8.7,5,5,100,06:04 PM,05:47 AM,06:04 AM,05:41 PM,13,19,21,19,15,40,70,0.0,1019,19,10,103,12
2020-04-08 12:00:00,22,13,0.0,8.7,5,6,100,06:04 PM,05:47 AM,06:04 AM,05:41 PM,15,22,25,22,18,36,63,0.0,1018,22,10,82,15
2020-04-08 15:00:00,22,13,0.0,8.7,5,6,100,06:04 PM,05:47 AM,06:04 AM,05:41 PM,15,20,21,20,17,48,71,0.0,1017,20,10,74,13
2020-04-08 18:00:00,22,13,0.0,8.7,5,1,100,06:04 PM,05:47 AM,06:04 AM,05:41 PM,14,18,18,18,25,68,79,0.1,1018,18,10,80,15
2020-04-08 21:00:00,22,13,0.0,8.7,5,1,100,06:04 PM,05:47 AM,06:04 AM,05:41 PM,13,16,16,16,27,61,83,0.0,1020,16,10,85,16
2020-04-09 00:00:00,24,15,0.0,8.7,6,1,83,06:45 PM,06:55 AM,06:05 AM,05:40 PM,13,15,15,15,23,33,89,0.0,1021,15,10,97,12
2020-04-09 03:00:00,24,15,0.0,8.7,6,1,83,06:45 PM,06:55 AM,06:05 AM,05:40 PM,13,14,15,14,19,30,87,0.0,1021,15,10,110,10
2020-04-09 06:00:00,24,15,0.0,8.7,6,1,83,06:45 PM,06:55 AM,06:05 AM,05:40 PM,12,15,15,15,19,24,81,0.0,1022,15,10,113,11
2020-04-09 09:00:00,24,15,0.0,8.7,6,6,83,06:45 PM,06:55 AM,06:05 AM,05:40 PM,13,20,22,20,25,12,65,0.0,1023,20,10,105,20
2020-04-09 12:00:00,24,15,0.0,8.7,6,6,83,06:45 PM,06:55 AM,06:05 AM,05:40 PM,14,25,25,24,24,19,55,0.0,1022,24,10,94,21
2020-04-09 15:00:00,24,15,0.0,8.7,6,6,83,06:45 PM,06:55 AM,06:05 AM,05:40 PM,14,25,25,24,22,32,55,0.0,1021,24,10,95,19
2020-04-09 18:00:00,24,15,0.0,8.7,6,1,83,06:45 PM,06:55 AM,06:05 AM,05:40 PM,14,22,24,22,25,34,69,0.0,1022,22,10,95,17
2020-04-09 21:00:00,24,15,0.0,8.7,6,1,83,06:45 PM,06:55 AM,06:05 AM,05:40 PM,14,19,22,19,30,51,89,0.0,1023,19,10,93,16
2020-04-10 00:00:00,25,15,0.0,5.7,6,1,76,07:29 PM,08:03 AM,06:05 AM,05:39 PM,14,15,17,15,25,87,97,0.0,1022,16,3,92,14
2020-04-10 03:00:00,25,15,0.0,5.7,6,1,76,07:29 PM,08:03 AM,06:05 AM,05:39 PM,14,14,15,14,22,100,96,0.0,1022,15,1,89,12
2020-04-10 06:00:00,25,15,0.0,5.7,6,1,76,07:29 PM,08:03 AM,06:05 AM,05:39 PM,14,15,15,15,21,89,93,0.1,1022,15,7,83,13
2020-04-10 09:00:00,25,15,0.0,5.7,6,4,76,07:29 PM,08:03 AM,06:05 AM,05:39 PM,15,19,19,19,20,75,77,0.1,1022,19,10,72,16
2020-04-10 12:00:00,25,15,0.0,5.7,6,5,76,07:29 PM,08:03 AM,06:05 AM,05:39 PM,14,24,24,23,15,68,56,0.0,1019,23,10,38,13
2020-04-10 15:00:00,25,15,0.0,5.7,6,5,76,07:29 PM,08:03 AM,06:05 AM,05:39 PM,14,25,25,24,13,52,51,0.0,1016,24,10,8,10
2020-04-10 18:00:00,25,15,0.0,5.7,6,1,76,07:29 PM,08:03 AM,06:05 AM,05:39 PM,15,25,25,23,6,74,76,1.3,1016,23,10,117,4
2020-04-10 21:00:00,25,15,0.0,5.7,6,1,76,07:29 PM,08:03 AM,06:05 AM,05:39 PM,15,19,22,19,5,44,93,0.6,1016,19,5,297,3
2020-04-11 00:00:00,27,16,0.0,7.2,5,1,68,08:15 PM,09:11 AM,06:06 AM,05:38 PM,15,17,18,17,12,64,94,0.1,1015,17,7,313,6
2020-04-11 03:00:00,27,16,0.0,7.2,5,1,68,08:15 PM,09:11 AM,06:06 AM,05:38 PM,15,16,16,16,17,66,95,0.2,1014,16,10,292,9
2020-04-11 06:00:00,27,16,0.0,7.2,5,1,68,08:15 PM,09:11 AM,06:06 AM,05:38 PM,16,16,16,16,18,63,95,0.3,1014,16,10,278,10
2020-04-11 09:00:00,27,16,0.0,7.2,5,5,68,08:15 PM,09:11 AM,06:06 AM,05:38 PM,14,21,22,21,26,74,67,0.4,1014,21,10,265,20
2020-04-11 12:00:00,27,16,0.0,7.2,5,6,68,08:15 PM,09:11 AM,06:06 AM,05:38 PM,11,26,26,26,33,30,41,0.1,1011,26,10,257,29
2020-04-11 15:00:00,27,16,0.0,7.2,5,7,68,08:15 PM,09:11 AM,06:06 AM,05:38 PM,7,25,25,26,32,2,30,0.0,1009,26,10,252,28
2020-04-11 18:00:00,27,16,0.0,7.2,5,1,68,08:15 PM,09:11 AM,06:06 AM,05:38 PM,6,25,25,23,30,6,36,0.0,1010,23,10,249,20
2020-04-11 21:00:00,27,16,0.0,7.2,5,1,68,08:15 PM,09:11 AM,06:06 AM,05:38 PM,6,21,24,21,31,5,45,0.0,1012,21,10,251,16
2020-04-12 00:00:00,26,12,0.0,8.7,6,1,61,09:05 PM,10:16 AM,06:06 AM,05:37 PM,4,17,18,17,33,1,46,0.0,1012,17,10,263,16
2020-04-12 03:00:00,26,12,0.0,8.7,6,1,61,09:05 PM,10:16 AM,06:06 AM,05:37 PM,5,13,14,13,33,0,53,0.0,1011,14,10,252,16
2020-04-12 06:00:00,26,12,0.0,8.7,6,1,61,09:05 PM,10:16 AM,06:06 AM,05:37 PM,7,11,13,11,24,0,68,0.0,1013,13,10,236,13
2020-04-12 09:00:00,26,12,0.0,8.7,6,5,61,09:05 PM,10:16 AM,06:06 AM,05:37 PM,5,18,20,18,17,0,44,0.0,1015,19,10,218,13
2020-04-12 12:00:00,26,12,0.0,8.7,6,6,61,09:05 PM,10:16 AM,06:06 AM,05:37 PM,1,24,24,25,9,0,22,0.0,1014,25,10,157,8
2020-04-12 15:00:00,26,12,0.0,8.7,6,7,61,09:05 PM,10:16 AM,06:06 AM,05:37 PM,5,25,25,25,11,0,27,0.0,1013,25,10,100,9
2020-04-12 18:00:00,26,12,0.0,8.7,6,1,61,09:05 PM,10:16 AM,06:06 AM,05:37 PM,9,25,25,23,22,0,55,0.0,1015,23,10,79,17
2020-04-12 21:00:00,26,12,0.0,8.7,6,1,61,09:05 PM,10:16 AM,06:06 AM,05:37 PM,10,20,23,20,23,0,76,0.0,1018,20,10,77,16
2020-04-13 00:00:00,23,10,0.0,8.7,5,1,53,09:59 PM,11:19 AM,06:07 AM,05:36 PM,9,13,14,13,18,0,86,0.0,1019,13,10,80,10
2020-04-13 03:00:00,23,10,0.0,8.7,5,1,53,09:59 PM,11:19 AM,06:07 AM,05:36 PM,8,9,10,9,19,4,87,0.0,1019,10,10,83,9
2020-04-13 06:00:00,23,10,0.0,8.7,5,1,53,09:59 PM,11:19 AM,06:07 AM,05:36 PM,7,10,11,10,19,2,77,0.0,1020,11,10,86,9
2020-04-13 09:00:00,23,10,0.0,8.7,5,5,53,09:59 PM,11:19 AM,06:07 AM,05:36 PM,9,16,17,16,20,0,62,0.0,1021,17,10,79,15
2020-04-13 12:00:00,23,10,0.0,8.7,5,6,53,09:59 PM,11:19 AM,06:07 AM,05:36 PM,10,23,23,22,15,6,48,0.0,1019,22,10,65,13
2020-04-13 15:00:00,23,10,0.0,8.7,5,6,53,09:59 PM,11:19 AM,06:07 AM,05:36 PM,9,24,24,23,11,17,42,0.0,1018,23,10,79,9
2020-04-13 18:00:00,23,10,0.0,8.7,5,1,53,09:59 PM,11:19 AM,06:07 AM,05:36 PM,9,20,23,20,18,13,56,0.0,1019,20,10,81,10
2020-04-13 21:00:00,23,10,0.0,8.7,5,1,53,09:59 PM,11:19 AM,06:07 AM,05:36 PM,12,16,17,16,21,7,80,0.0,1022,16,10,71,11
2020-04-14 00:00:00,24,12,0.0,8.7,6,1,46,10:54 PM,12:15 PM,06:07 AM,05:35 PM,12,12,13,12,20,11,93,0.0,1023,13,5,73,10
2020-04-14 03:00:00,24,12,0.0,8.7,6,1,46,10:54 PM,12:15 PM,06:07 AM,05:35 PM,11,11,12,11,18,14,95,0.0,1022,12,2,82,8
2020-04-14 06:00:00,24,12,0.0,8.7,6,1,46,10:54 PM,12:15 PM,06:07 AM,05:35 PM,12,12,13,12,15,7,92,0.0,1024,13,7,85,8
2020-04-14 09:00:00,24,12,0.0,8.7,6,5,46,10:54 PM,12:15 PM,06:07 AM,05:35 PM,11,18,18,18,17,1,67,0.0,1024,18,10,81,13
2020-04-14 12:00:00,24,12,0.0,8.7,6,6,46,10:54 PM,12:15 PM,06:07 AM,05:35 PM,9,23,23,23,15,4,42,0.0,1023,23,10,89,13
2020-04-14 15:00:00,24,12,0.0,8.7,6,6,46,10:54 PM,12:15 PM,06:07 AM,05:35 PM,8,24,24,23,17,7,36,0.0,1021,23,10,82,13
2020-04-14 18:00:00,24,12,0.0,8.7,6,1,46,10:54 PM,12:15 PM,06:07 AM,05:35 PM,9,20,22,20,23,8,55,0.0,1022,20,10,71,13
2020-04-14 21:00:00,24,12,0.0,8.7,6,1,46,10:54 PM,12:15 PM,06:07 AM,05:35 PM,12,16,20,16,23,8,83,0.0,1024,16,10,71,11
2020-04-15 00:00:00,24,13,0.0,8.7,6,1,38,11:51 PM,01:07 PM,06:08 AM,05:34 PM,12,14,15,14,16,23,94,0.0,1024,14,5,92,8
2020-04-15 03:00:00,24,13,0.0,8.7,6,1,38,11:51 PM,01:07 PM,06:08 AM,05:34 PM,12,13,13,13,12,22,95,0.0,1024,13,2,92,6
2020-04-15 06:00:00,24,13,0.0,8.7,6,1,38,11:51 PM,01:07 PM,06:08 AM,05:34 PM,12,14,14,14,11,12,93,0.0,1024,14,7,89,5
2020-04-15 09:00:00,24,13,0.0,8.7,6,5,38,11:51 PM,01:07 PM,06:08 AM,05:34 PM,12,19,19,19,14,3,69,0.0,1025,19,10,85,11
2020-04-15 12:00:00,24,13,0.0,8.7,6,6,38,11:51 PM,01:07 PM,06:08 AM,05:34 PM,11,24,24,23,14,4,48,0.0,1022,23,10,85,12
2020-04-15 15:00:00,24,13,0.0,8.7,6,6,38,11:51 PM,01:07 PM,06:08 AM,05:34 PM,11,25,25,24,17,11,44,0.0,1020,24,10,77,13
2020-04-15 18:00:00,24,13,0.0,8.7,6,1,38,11:51 PM,01:07 PM,06:08 AM,05:34 PM,12,21,23,21,22,9,65,0.0,1021,21,10,62,12
2020-04-15 21:00:00,24,13,0.0,8.7,6,1,38,11:51 PM,01:07 PM,06:08 AM,05:34 PM,13,17,20,17,20,8,87,0.0,1022,17,10,66,9
2020-04-16 00:00:00,28,12,0.0,8.7,6,1,30,No moonrise,01:52 PM,06:08 AM,05:33 PM,12,14,15,14,15,6,93,0.0,1022,14,10,60,7
2020-04-16 03:00:00,28,12,0.0,8.7,6,1,30,No moonrise,01:52 PM,06:08 AM,05:33 PM,12,13,13,13,10,8,93,0.0,1020,13,10,56,5
2020-04-16 06:00:00,28,12,0.0,8.7,6,1,30,No moonrise,01:52 PM,06:08 AM,05:33 PM,12,14,14,14,6,6,88,0.0,1021,14,10,32,3
2020-04-16 09:00:00,28,12,0.0,8.7,6,6,30,No moonrise,01:52 PM,06:08 AM,05:33 PM,13,21,22,21,6,3,63,0.0,1020,21,10,13,5
2020-04-16 12:00:00,28,12,0.0,8.7,6,7,30,No moonrise,01:52 PM,06:08 AM,05:33 PM,12,26,26,27,9,6,40,0.0,1018,27,10,200,8
2020-04-16 15:00:00,28,12,0.0,8.7,6,7,30,No moonrise,01:52 PM,06:08 AM,05:33 PM,9,26,26,26,12,6,33,0.0,1016,26,10,298,9
2020-04-16 18:00:00,28,12,0.0,8.7,6,1,30,No moonrise,01:52 PM,06:08 AM,05:33 PM,7,25,25,22,12,5,41,0.0,1016,22,10,311,7
2020-04-16 21:00:00,28,12,0.0,8.7,6,1,30,No moonrise,01:52 PM,06:08 AM,05:33 PM,7,19,22,19,7,6,52,0.0,1017,19,10,310,4
2020-04-17 00:00:00,31,14,0.0,8.7,7,1,23,12:47 AM,02:32 PM,06:09 AM,05:32 PM,7,16,17,16,10,6,59,0.0,1017,16,10,327,5
2020-04-17 03:00:00,31,14,0.0,8.7,7,1,23,12:47 AM,02:32 PM,06:09 AM,05:32 PM,10,14,14,14,14,5,75,0.0,1016,14,10,320,7
2020-04-17 06:00:00,31,14,0.0,8.7,7,1,23,12:47 AM,02:32 PM,06:09 AM,05:32 PM,13,15,15,15,18,7,87,0.0,1016,15,10,307,9
2020-04-17 09:00:00,31,14,0.0,8.7,7,6,23,12:47 AM,02:32 PM,06:09 AM,05:32 PM,14,22,22,22,21,5,64,0.0,1016,22,10,295,15
2020-04-17 12:00:00,31,14,0.0,8.7,7,7,23,12:47 AM,02:32 PM,06:09 AM,05:32 PM,13,28,28,29,20,5,38,0.0,1013,29,10,269,18
2020-04-17 15:00:00,31,14,0.0,8.7,7,7,23,12:47 AM,02:32 PM,06:09 AM,05:32 PM,12,29,29,30,17,29,34,0.0,1011,30,10,250,15
2020-04-17 18:00:00,31,14,0.0,8.7,7,1,23,12:47 AM,02:32 PM,06:09 AM,05:32 PM,12,29,29,27,15,22,42,0.0,1012,27,10,249,10
2020-04-17 21:00:00,31,14,0.0,8.7,7,1,23,12:47 AM,02:32 PM,06:09 AM,05:32 PM,11,26,26,23,15,15,51,0.0,1013,23,10,258,7
2020-04-18 00:00:00,24,14,0.0,7.2,6,1,15,01:41 AM,03:08 PM,06:09 AM,05:31 PM,11,19,20,19,14,19,59,0.0,1012,19,10,261,6
2020-04-18 03:00:00,24,14,0.0,7.2,6,1,15,01:41 AM,03:08 PM,06:09 AM,05:31 PM,10,17,17,17,15,22,65,0.0,1012,17,10,256,7
2020-04-18 06:00:00,24,14,0.0,7.2,6,1,15,01:41 AM,03:08 PM,06:09 AM,05:31 PM,11,17,17,17,15,22,66,0.0,1012,17,10,255,7
2020-04-18 09:00:00,24,14,0.0,7.2,6,6,15,01:41 AM,03:08 PM,06:09 AM,05:31 PM,10,22,22,22,14,40,50,0.0,1013,22,10,252,11
2020-04-18 12:00:00,24,14,0.0,7.2,6,6,15,01:41 AM,03:08 PM,06:09 AM,05:31 PM,11,25,25,23,15,76,46,0.1,1012,23,10,264,13
2020-04-18 15:00:00,24,14,0.0,7.2,6,5,15,01:41 AM,03:08 PM,06:09 AM,05:31 PM,10,22,24,22,21,50,47,0.0,1012,22,10,276,14
2020-04-18 18:00:00,24,14,0.0,7.2,6,1,15,01:41 AM,03:08 PM,06:09 AM,05:31 PM,9,18,19,18,20,17,54,0.0,1012,18,10,270,11
2020-04-18 21:00:00,24,14,0.0,7.2,6,1,15,01:41 AM,03:08 PM,06:09 AM,05:31 PM,7,15,15,15,13,13,59,0.0,1013,15,10,242,6
2020-04-19 00:00:00,25,13,0.0,4.2,6,1,8,02:34 AM,03:41 PM,06:10 AM,05:30 PM,6,14,14,14,11,11,59,0.0,1012,14,10,227,5
2020-04-19 03:00:00,25,13,0.0,4.2,6,1,8,02:34 AM,03:41 PM,06:10 AM,05:30 PM,5,13,13,13,6,17,60,0.0,1012,13,10,273,3
2020-04-19 06:00:00,25,13,0.0,4.2,6,1,8,02:34 AM,03:41 PM,06:10 AM,05:30 PM,6,14,14,14,8,63,59,0.2,1013,14,9,287,4
2020-04-19 09:00:00,25,13,0.0,4.2,6,4,8,02:34 AM,03:41 PM,06:10 AM,05:30 PM,9,19,21,19,9,81,50,0.4,1014,19,9,274,6
2020-04-19 12:00:00,25,13,0.0,4.2,6,5,8,02:34 AM,03:41 PM,06:10 AM,05:30 PM,12,25,25,24,15,75,46,0.3,1012,24,9,268,13
2020-04-19 15:00:00,25,13,0.0,4.2,6,6,8,02:34 AM,03:41 PM,06:10 AM,05:30 PM,11,26,26,25,19,81,41,0.3,1011,25,10,248,16
2020-04-19 18:00:00,25,13,0.0,4.2,6,1,8,02:34 AM,03:41 PM,06:10 AM,05:30 PM,7,26,26,23,21,32,43,0.1,1012,23,10,220,13
2020-04-19 21:00:00,25,13,0.0,4.2,6,1,8,02:34 AM,03:41 PM,06:10 AM,05:30 PM,5,20,23,20,17,1,51,0.0,1014,20,10,201,9
2020-04-20 00:00:00,25,10,0.0,8.7,5,1,0,03:27 AM,04:11 PM,06:10 AM,05:29 PM,3,14,14,14,12,0,56,0.0,1015,14,10,198,5
2020-04-20 03:00:00,25,10,0.0,8.7,5,1,0,03:27 AM,04:11 PM,06:10 AM,05:29 PM,2,10,10,10,10,13,58,0.0,1015,10,10,213,5
2020-04-20 06:00:00,25,10,0.0,8.7,5,1,0,03:27 AM,04:11 PM,06:10 AM,05:29 PM,3,11,11,11,9,10,60,0.0,1016,11,10,237,4
2020-04-20 09:00:00,25,10,0.0,8.7,5,5,0,03:27 AM,04:11 PM,06:10 AM,05:29 PM,4,17,17,17,12,6,43,0.0,1017,17,10,241,9
2020-04-20 12:00:00,25,10,0.0,8.7,5,6,0,03:27 AM,04:11 PM,06:10 AM,05:29 PM,4,23,23,23,17,4,29,0.0,1016,23,10,238,15
2020-04-20 15:00:00,25,10,0.0,8.7,5,6,0,03:27 AM,04:11 PM,06:10 AM,05:29 PM,5,24,24,24,19,3,29,0.0,1015,24,10,224,17
2020-04-20 18:00:00,25,10,0.0,8.7,5,1,0,03:27 AM,04:11 PM,06:10 AM,05:29 PM,5,21,22,21,19,4,42,0.0,1016,21,10,218,12
2020-04-20 21:00:00,25,10,0.0,8.7,5,1,0,03:27 AM,04:11 PM,06:10 AM,05:29 PM,4,18,20,18,15,5,51,0.0,1018,18,10,217,7
