date_time,Paita_maxtempC,Paita_mintempC,Paita_totalSnow_cm,Paita_sunHour,Paita_uvIndex,Paita_uvIndex,Paita_moon_illumination,Paita_moonrise,Paita_moonset,Paita_sunrise,Paita_sunset,Paita_DewPointC,Paita_FeelsLikeC,Paita_HeatIndexC,Paita_WindChillC,Paita_WindGustKmph,Paita_cloudcover,Paita_humidity,Paita_precipMM,Paita_pressure,Paita_tempC,Paita_visibility,Paita_winddirDegree,Paita_windspeedKmph
2020-01-19 00:00:00,26,20,0.0,11.6,6,1,32,01:46 AM,02:22 PM,06:24 AM,06:46 PM,19,22,24,22,27,24,79,0.0,1010,22,10,166,17
2020-01-19 03:00:00,26,20,0.0,11.6,6,1,32,01:46 AM,02:22 PM,06:24 AM,06:46 PM,19,25,25,22,28,25,81,0.0,1009,22,10,163,18
2020-01-19 06:00:00,26,20,0.0,11.6,6,1,32,01:46 AM,02:22 PM,06:24 AM,06:46 PM,19,22,24,22,26,19,81,0.0,1010,22,10,155,17
2020-01-19 09:00:00,26,20,0.0,11.6,6,6,32,01:46 AM,02:22 PM,06:24 AM,06:46 PM,19,25,25,23,25,17,74,0.0,1011,23,10,160,18
2020-01-19 12:00:00,26,20,0.0,11.6,6,7,32,01:46 AM,02:22 PM,06:24 AM,06:46 PM,19,27,27,25,28,16,69,0.0,1010,25,10,190,22
2020-01-19 15:00:00,26,20,0.0,11.6,6,7,32,01:46 AM,02:22 PM,06:24 AM,06:46 PM,19,27,27,25,32,15,70,0.0,1008,25,10,208,24
2020-01-19 18:00:00,26,20,0.0,11.6,6,6,32,01:46 AM,02:22 PM,06:24 AM,06:46 PM,19,25,25,23,41,23,79,0.0,1008,23,10,211,27
2020-01-19 21:00:00,26,20,0.0,11.6,6,1,32,01:46 AM,02:22 PM,06:24 AM,06:46 PM,19,21,24,21,35,23,81,0.0,1011,21,10,183,22
2020-01-20 00:00:00,25,22,0.0,11.6,6,1,25,02:36 AM,03:16 PM,06:24 AM,06:46 PM,19,22,24,22,24,21,80,0.0,1012,22,10,166,15
2020-01-20 03:00:00,25,22,0.0,11.6,6,1,25,02:36 AM,03:16 PM,06:24 AM,06:46 PM,19,25,25,22,19,21,81,0.0,1011,22,10,176,12
2020-01-20 06:00:00,25,22,0.0,11.6,6,1,25,02:36 AM,03:16 PM,06:24 AM,06:46 PM,19,22,25,22,19,24,82,0.0,1012,22,10,170,12
2020-01-20 09:00:00,25,22,0.0,11.6,6,6,25,02:36 AM,03:16 PM,06:24 AM,06:46 PM,19,25,25,24,18,19,75,0.0,1013,24,10,173,13
2020-01-20 12:00:00,25,22,0.0,11.6,6,7,25,02:36 AM,03:16 PM,06:24 AM,06:46 PM,19,27,27,25,23,11,70,0.0,1012,25,10,213,18
2020-01-20 15:00:00,25,22,0.0,11.6,6,6,25,02:36 AM,03:16 PM,06:24 AM,06:46 PM,20,26,26,25,25,7,73,0.0,1009,25,10,241,20
2020-01-20 18:00:00,25,22,0.0,11.6,6,6,25,02:36 AM,03:16 PM,06:24 AM,06:46 PM,20,25,25,23,27,14,82,0.0,1010,23,10,234,19
2020-01-20 21:00:00,25,22,0.0,11.6,6,1,25,02:36 AM,03:16 PM,06:24 AM,06:46 PM,20,25,25,22,22,25,85,0.0,1012,22,10,198,15
2020-01-21 00:00:00,25,22,0.0,11.6,6,1,18,03:28 AM,04:11 PM,06:24 AM,06:47 PM,19,25,25,22,20,25,84,0.0,1013,22,10,193,13
2020-01-21 03:00:00,25,22,0.0,11.6,6,1,18,03:28 AM,04:11 PM,06:24 AM,06:47 PM,19,22,24,22,16,22,86,0.0,1013,22,10,197,10
2020-01-21 06:00:00,25,22,0.0,11.6,6,1,18,03:28 AM,04:11 PM,06:24 AM,06:47 PM,19,22,24,22,12,36,86,0.0,1013,22,10,174,8
2020-01-21 09:00:00,25,22,0.0,11.6,6,6,18,03:28 AM,04:11 PM,06:24 AM,06:47 PM,19,26,26,24,9,22,77,0.0,1014,24,10,176,6
2020-01-21 12:00:00,25,22,0.0,11.6,6,6,18,03:28 AM,04:11 PM,06:24 AM,06:47 PM,20,26,26,25,22,10,74,0.0,1013,25,10,236,19
2020-01-21 15:00:00,25,22,0.0,11.6,6,6,18,03:28 AM,04:11 PM,06:24 AM,06:47 PM,20,26,26,24,27,7,77,0.0,1010,24,10,262,23
2020-01-21 18:00:00,25,22,0.0,11.6,6,6,18,03:28 AM,04:11 PM,06:24 AM,06:47 PM,20,25,25,23,25,14,82,0.0,1011,23,10,256,19
2020-01-21 21:00:00,25,22,0.0,11.6,6,1,18,03:28 AM,04:11 PM,06:24 AM,06:47 PM,19,25,25,22,17,28,83,0.0,1014,22,10,245,12
2020-01-22 00:00:00,24,21,0.0,11.6,6,1,11,04:21 AM,05:06 PM,06:25 AM,06:47 PM,19,25,25,22,8,32,83,0.0,1014,22,10,259,5
2020-01-22 03:00:00,24,21,0.0,11.6,6,1,11,04:21 AM,05:06 PM,06:25 AM,06:47 PM,19,22,24,22,10,38,84,0.0,1013,22,10,287,7
2020-01-22 06:00:00,24,21,0.0,11.6,6,1,11,04:21 AM,05:06 PM,06:25 AM,06:47 PM,19,21,24,21,12,56,85,0.0,1014,21,10,282,8
2020-01-22 09:00:00,24,21,0.0,11.6,6,6,11,04:21 AM,05:06 PM,06:25 AM,06:47 PM,19,25,25,23,14,56,78,0.0,1015,23,10,288,11
2020-01-22 12:00:00,24,21,0.0,11.6,6,6,11,04:21 AM,05:06 PM,06:25 AM,06:47 PM,19,26,26,24,19,42,73,0.0,1014,24,10,278,17
2020-01-22 15:00:00,24,21,0.0,11.6,6,6,11,04:21 AM,05:06 PM,06:25 AM,06:47 PM,19,26,26,24,23,35,74,0.0,1011,24,10,266,20
2020-01-22 18:00:00,24,21,0.0,11.6,6,6,11,04:21 AM,05:06 PM,06:25 AM,06:47 PM,19,25,25,23,23,28,79,0.0,1011,23,10,259,17
2020-01-22 21:00:00,24,21,0.0,11.6,6,1,11,04:21 AM,05:06 PM,06:25 AM,06:47 PM,19,25,25,23,19,44,81,0.0,1013,23,10,253,13
2020-01-23 00:00:00,26,19,0.0,11.6,6,1,3,05:16 AM,05:59 PM,06:25 AM,06:47 PM,19,25,25,23,12,84,82,0.0,1014,23,10,223,8
2020-01-23 03:00:00,26,19,0.0,11.6,6,1,3,05:16 AM,05:59 PM,06:25 AM,06:47 PM,19,25,25,22,12,100,82,0.0,1013,22,10,205,8
2020-01-23 06:00:00,26,19,0.0,11.6,6,1,3,05:16 AM,05:59 PM,06:25 AM,06:47 PM,19,25,25,22,9,86,81,0.0,1014,22,10,181,6
2020-01-23 09:00:00,26,19,0.0,11.6,6,5,3,05:16 AM,05:59 PM,06:25 AM,06:47 PM,19,26,26,24,9,50,75,0.0,1015,24,10,161,6
2020-01-23 12:00:00,26,19,0.0,11.6,6,7,3,05:16 AM,05:59 PM,06:25 AM,06:47 PM,19,27,27,25,19,31,70,0.0,1014,25,10,209,15
2020-01-23 15:00:00,26,19,0.0,11.6,6,7,3,05:16 AM,05:59 PM,06:25 AM,06:47 PM,19,27,27,25,27,25,70,0.0,1011,25,10,238,22
2020-01-23 18:00:00,26,19,0.0,11.6,6,6,3,05:16 AM,05:59 PM,06:25 AM,06:47 PM,19,26,26,24,27,26,77,0.0,1011,24,10,232,19
2020-01-23 21:00:00,26,19,0.0,11.6,6,1,3,05:16 AM,05:59 PM,06:25 AM,06:47 PM,19,20,23,20,23,65,79,0.0,1013,20,10,202,15
2020-01-24 00:00:00,27,23,0.0,11.6,6,1,0,06:09 AM,06:50 PM,06:25 AM,06:47 PM,19,22,24,22,16,61,78,0.0,1013,22,10,181,10
2020-01-24 03:00:00,27,23,0.0,11.6,6,1,0,06:09 AM,06:50 PM,06:25 AM,06:47 PM,19,25,25,23,14,46,79,0.0,1012,23,10,180,9
2020-01-24 06:00:00,27,23,0.0,11.6,6,1,0,06:09 AM,06:50 PM,06:25 AM,06:47 PM,19,25,25,23,16,50,79,0.0,1013,23,10,161,10
2020-01-24 09:00:00,27,23,0.0,11.6,6,6,0,06:09 AM,06:50 PM,06:25 AM,06:47 PM,19,27,27,25,16,32,72,0.0,1014,25,10,162,11
2020-01-24 12:00:00,27,23,0.0,11.6,6,7,0,06:09 AM,06:50 PM,06:25 AM,06:47 PM,20,28,28,27,23,20,65,0.0,1012,27,10,199,17
2020-01-24 15:00:00,27,23,0.0,11.6,6,7,0,06:09 AM,06:50 PM,06:25 AM,06:47 PM,20,28,28,27,32,17,67,0.0,1009,27,10,224,24
2020-01-24 18:00:00,27,23,0.0,11.6,6,6,0,06:09 AM,06:50 PM,06:25 AM,06:47 PM,20,27,27,25,32,22,77,0.0,1010,25,10,230,22
2020-01-24 21:00:00,27,23,0.0,11.6,6,1,0,06:09 AM,06:50 PM,06:25 AM,06:47 PM,20,26,26,24,27,29,81,0.0,1013,24,10,193,17
2020-01-25 00:00:00,27,20,0.0,11.6,7,1,0,07:01 AM,07:39 PM,06:26 AM,06:47 PM,20,26,26,24,24,62,79,0.0,1014,24,10,177,15
2020-01-25 03:00:00,27,20,0.0,11.6,7,1,0,07:01 AM,07:39 PM,06:26 AM,06:47 PM,20,26,26,24,24,67,79,0.0,1013,24,10,179,15
2020-01-25 06:00:00,27,20,0.0,11.6,7,1,0,07:01 AM,07:39 PM,06:26 AM,06:47 PM,20,26,26,24,22,49,80,0.0,1014,24,10,174,14
2020-01-25 09:00:00,27,20,0.0,11.6,7,6,0,07:01 AM,07:39 PM,06:26 AM,06:47 PM,20,27,27,25,23,27,74,0.0,1016,25,10,165,17
2020-01-25 12:00:00,27,20,0.0,11.6,7,7,0,07:01 AM,07:39 PM,06:26 AM,06:47 PM,20,28,28,27,27,13,68,0.0,1014,27,10,186,21
2020-01-25 15:00:00,27,20,0.0,11.6,7,7,0,07:01 AM,07:39 PM,06:26 AM,06:47 PM,21,29,29,27,34,9,70,0.0,1011,27,10,206,27
2020-01-25 18:00:00,27,20,0.0,11.6,7,6,0,07:01 AM,07:39 PM,06:26 AM,06:47 PM,21,27,27,25,42,10,79,0.0,1011,25,10,206,30
2020-01-25 21:00:00,27,20,0.0,11.6,7,1,0,07:01 AM,07:39 PM,06:26 AM,06:47 PM,21,21,25,21,36,29,83,0.0,1014,21,10,193,24
2020-01-26 00:00:00,27,24,0.0,11.6,7,1,4,07:50 AM,08:23 PM,06:26 AM,06:47 PM,21,25,25,23,25,32,84,0.0,1015,23,10,190,17
2020-01-26 03:00:00,27,24,0.0,11.6,7,1,4,07:50 AM,08:23 PM,06:26 AM,06:47 PM,21,26,26,24,21,30,86,0.0,1013,24,10,189,14
2020-01-26 06:00:00,27,24,0.0,11.6,7,1,4,07:50 AM,08:23 PM,06:26 AM,06:47 PM,21,26,26,24,19,58,87,0.0,1014,24,10,178,13
2020-01-26 09:00:00,27,24,0.0,11.6,7,5,4,07:50 AM,08:23 PM,06:26 AM,06:47 PM,21,27,27,25,19,48,80,0.0,1015,25,10,171,13
2020-01-26 12:00:00,27,24,0.0,11.6,7,7,4,07:50 AM,08:23 PM,06:26 AM,06:47 PM,21,28,28,26,24,44,74,0.0,1014,26,10,189,18
2020-01-26 15:00:00,27,24,0.0,11.6,7,7,4,07:50 AM,08:23 PM,06:26 AM,06:47 PM,21,28,28,26,34,46,75,0.0,1011,26,10,208,27
2020-01-26 18:00:00,27,24,0.0,11.6,7,6,4,07:50 AM,08:23 PM,06:26 AM,06:47 PM,21,27,27,25,36,33,82,0.0,1011,25,10,209,25
2020-01-26 21:00:00,27,24,0.0,11.6,7,1,4,07:50 AM,08:23 PM,06:26 AM,06:47 PM,21,26,26,24,29,45,84,0.0,1014,24,10,195,19
2020-01-27 00:00:00,27,23,0.0,11.6,7,1,11,08:36 AM,09:06 PM,06:26 AM,06:47 PM,21,26,26,24,21,46,84,0.0,1015,24,10,182,13
2020-01-27 03:00:00,27,23,0.0,11.6,7,1,11,08:36 AM,09:06 PM,06:26 AM,06:47 PM,21,25,25,23,12,21,85,0.0,1013,23,10,160,8
2020-01-27 06:00:00,27,23,0.0,11.6,7,1,11,08:36 AM,09:06 PM,06:26 AM,06:47 PM,20,25,25,23,11,16,85,0.0,1013,23,10,146,7
2020-01-27 09:00:00,27,23,0.0,11.6,7,6,11,08:36 AM,09:06 PM,06:26 AM,06:47 PM,20,26,26,25,14,9,75,0.0,1015,25,10,167,10
2020-01-27 12:00:00,27,23,0.0,11.6,7,7,11,08:36 AM,09:06 PM,06:26 AM,06:47 PM,20,28,28,26,21,4,67,0.0,1014,26,10,204,16
2020-01-27 15:00:00,27,23,0.0,11.6,7,7,11,08:36 AM,09:06 PM,06:26 AM,06:47 PM,20,28,28,27,26,7,66,0.0,1011,27,10,212,20
2020-01-27 18:00:00,27,23,0.0,11.6,7,6,11,08:36 AM,09:06 PM,06:26 AM,06:47 PM,20,27,27,25,28,19,75,0.0,1011,25,10,214,19
2020-01-27 21:00:00,27,23,0.0,11.6,7,1,11,08:36 AM,09:06 PM,06:26 AM,06:47 PM,20,26,26,24,21,33,80,0.0,1014,24,10,212,14
2020-01-28 00:00:00,27,24,0.0,11.6,7,1,18,09:21 AM,09:47 PM,06:27 AM,06:47 PM,20,26,26,24,15,61,81,0.0,1015,24,10,204,10
2020-01-28 03:00:00,27,24,0.0,11.6,7,1,18,09:21 AM,09:47 PM,06:27 AM,06:47 PM,20,26,26,24,15,68,80,0.0,1014,24,10,188,10
2020-01-28 06:00:00,27,24,0.0,11.6,7,1,18,09:21 AM,09:47 PM,06:27 AM,06:47 PM,20,26,26,24,15,55,79,0.0,1014,24,10,158,10
2020-01-28 09:00:00,27,24,0.0,11.6,7,7,18,09:21 AM,09:47 PM,06:27 AM,06:47 PM,20,27,27,25,14,44,72,0.0,1015,25,10,153,10
2020-01-28 12:00:00,27,24,0.0,11.6,7,7,18,09:21 AM,09:47 PM,06:27 AM,06:47 PM,20,29,29,27,18,30,64,0.0,1013,27,10,189,13
2020-01-28 15:00:00,27,24,0.0,11.6,7,7,18,09:21 AM,09:47 PM,06:27 AM,06:47 PM,20,29,29,27,26,23,63,0.0,1011,27,10,222,19
2020-01-28 18:00:00,27,24,0.0,11.6,7,7,18,09:21 AM,09:47 PM,06:27 AM,06:47 PM,20,27,27,25,31,27,74,0.0,1011,25,10,226,22
2020-01-28 21:00:00,27,24,0.0,11.6,7,1,18,09:21 AM,09:47 PM,06:27 AM,06:47 PM,20,26,26,24,24,35,78,0.0,1013,24,10,203,15
2020-01-29 00:00:00,27,23,0.0,11.6,7,1,26,10:04 AM,10:25 PM,06:27 AM,06:48 PM,20,26,26,24,17,31,78,0.0,1013,24,10,184,11
2020-01-29 03:00:00,27,23,0.0,11.6,7,1,26,10:04 AM,10:25 PM,06:27 AM,06:48 PM,20,26,26,24,12,38,80,0.0,1013,24,10,184,8
2020-01-29 06:00:00,27,23,0.0,11.6,7,1,26,10:04 AM,10:25 PM,06:27 AM,06:48 PM,20,25,25,23,12,42,80,0.0,1013,23,10,187,7
2020-01-29 09:00:00,27,23,0.0,11.6,7,6,26,10:04 AM,10:25 PM,06:27 AM,06:48 PM,19,27,27,25,17,22,72,0.0,1014,25,10,172,12
2020-01-29 12:00:00,27,23,0.0,11.6,7,7,26,10:04 AM,10:25 PM,06:27 AM,06:48 PM,19,28,28,27,23,12,65,0.0,1013,27,10,197,17
2020-01-29 15:00:00,27,23,0.0,11.6,7,7,26,10:04 AM,10:25 PM,06:27 AM,06:48 PM,20,29,29,27,29,9,65,0.0,1010,27,10,213,22
2020-01-29 18:00:00,27,23,0.0,11.6,7,7,26,10:04 AM,10:25 PM,06:27 AM,06:48 PM,20,27,27,25,36,8,74,0.0,1010,25,10,213,24
2020-01-29 21:00:00,27,23,0.0,11.6,7,1,26,10:04 AM,10:25 PM,06:27 AM,06:48 PM,20,26,26,24,29,11,77,0.0,1012,24,10,182,18
2020-01-30 00:00:00,27,23,0.0,11.6,7,1,33,10:46 AM,11:05 PM,06:27 AM,06:48 PM,20,26,26,24,21,13,77,0.0,1012,24,10,163,14
2020-01-30 03:00:00,27,23,0.0,11.6,7,1,33,10:46 AM,11:05 PM,06:27 AM,06:48 PM,19,25,25,23,19,11,79,0.0,1011,23,10,158,13
2020-01-30 06:00:00,27,23,0.0,11.6,7,1,33,10:46 AM,11:05 PM,06:27 AM,06:48 PM,19,25,25,23,17,10,80,0.0,1012,23,10,153,11
2020-01-30 09:00:00,27,23,0.0,11.6,7,6,33,10:46 AM,11:05 PM,06:27 AM,06:48 PM,19,26,26,25,16,13,71,0.0,1013,25,10,163,11
2020-01-30 12:00:00,27,23,0.0,11.6,7,7,33,10:46 AM,11:05 PM,06:27 AM,06:48 PM,19,28,28,27,24,15,64,0.0,1012,27,10,200,19
2020-01-30 15:00:00,27,23,0.0,11.6,7,7,33,10:46 AM,11:05 PM,06:27 AM,06:48 PM,20,28,28,26,32,16,67,0.0,1010,26,10,211,26
2020-01-30 18:00:00,27,23,0.0,11.6,7,6,33,10:46 AM,11:05 PM,06:27 AM,06:48 PM,20,27,27,25,36,16,76,0.0,1010,25,10,202,26
2020-01-30 21:00:00,27,23,0.0,11.6,7,1,33,10:46 AM,11:05 PM,06:27 AM,06:48 PM,21,26,26,24,31,21,81,0.0,1012,24,10,184,20
2020-01-31 00:00:00,26,23,0.0,11.6,7,1,37,11:29 AM,11:44 PM,06:28 AM,06:48 PM,21,26,26,24,24,21,82,0.0,1012,24,10,171,16
2020-01-31 03:00:00,26,23,0.0,11.6,7,1,37,11:29 AM,11:44 PM,06:28 AM,06:48 PM,20,25,25,23,19,23,83,0.0,1011,23,10,168,13
2020-01-31 06:00:00,26,23,0.0,11.6,7,1,37,11:29 AM,11:44 PM,06:28 AM,06:48 PM,20,25,25,23,17,27,83,0.0,1012,23,10,152,11
2020-01-31 09:00:00,26,23,0.0,11.6,7,6,37,11:29 AM,11:44 PM,06:28 AM,06:48 PM,20,26,26,25,17,24,75,0.0,1013,25,10,159,12
2020-01-31 12:00:00,26,23,0.0,11.6,7,7,37,11:29 AM,11:44 PM,06:28 AM,06:48 PM,20,28,28,26,23,21,69,0.0,1012,26,10,197,18
2020-01-31 15:00:00,26,23,0.0,11.6,7,7,37,11:29 AM,11:44 PM,06:28 AM,06:48 PM,21,28,28,26,30,18,71,0.0,1010,26,10,205,24
2020-01-31 18:00:00,26,23,0.0,11.6,7,6,37,11:29 AM,11:44 PM,06:28 AM,06:48 PM,21,27,27,25,36,22,79,0.0,1010,25,10,201,26
2020-01-31 21:00:00,26,23,0.0,11.6,7,1,37,11:29 AM,11:44 PM,06:28 AM,06:48 PM,21,26,26,24,32,22,83,0.0,1012,24,10,186,21
2020-02-01 00:00:00,27,23,0.0,11.6,7,1,49,12:13 PM,No moonset,06:28 AM,06:48 PM,21,26,26,24,23,44,82,0.0,1013,24,10,165,15
2020-02-01 03:00:00,27,23,0.0,11.6,7,1,49,12:13 PM,No moonset,06:28 AM,06:48 PM,20,26,26,24,18,39,81,0.0,1012,24,10,163,12
2020-02-01 06:00:00,27,23,0.0,11.6,7,1,49,12:13 PM,No moonset,06:28 AM,06:48 PM,20,25,25,23,19,28,81,0.0,1013,23,10,153,13
2020-02-01 09:00:00,27,23,0.0,11.6,7,7,49,12:13 PM,No moonset,06:28 AM,06:48 PM,19,27,27,25,18,25,72,0.0,1014,25,10,152,13
2020-02-01 12:00:00,27,23,0.0,11.6,7,7,49,12:13 PM,No moonset,06:28 AM,06:48 PM,20,29,29,27,23,22,65,0.0,1012,27,10,197,17
2020-02-01 15:00:00,27,23,0.0,11.6,7,7,49,12:13 PM,No moonset,06:28 AM,06:48 PM,20,28,28,26,31,19,68,0.0,1009,26,10,220,26
2020-02-01 18:00:00,27,23,0.0,11.6,7,6,49,12:13 PM,No moonset,06:28 AM,06:48 PM,21,27,27,25,34,32,80,0.0,1010,25,10,207,26
2020-02-01 21:00:00,27,23,0.0,11.6,7,1,49,12:13 PM,No moonset,06:28 AM,06:48 PM,21,26,26,24,26,37,83,0.0,1012,24,10,185,17
2020-02-02 00:00:00,27,22,0.0,11.6,7,1,57,12:59 PM,12:25 AM,06:28 AM,06:48 PM,20,26,26,24,18,33,82,0.0,1013,24,10,162,12
2020-02-02 03:00:00,27,22,0.0,11.6,7,1,57,12:59 PM,12:25 AM,06:28 AM,06:48 PM,20,26,26,24,18,30,80,0.0,1012,24,10,145,12
2020-02-02 06:00:00,27,22,0.0,11.6,7,1,57,12:59 PM,12:25 AM,06:28 AM,06:48 PM,20,26,26,24,14,40,80,0.0,1012,24,10,138,9
2020-02-02 09:00:00,27,22,0.0,11.6,7,7,57,12:59 PM,12:25 AM,06:28 AM,06:48 PM,20,27,27,25,9,43,72,0.0,1014,25,10,176,6
2020-02-02 12:00:00,27,22,0.0,11.6,7,7,57,12:59 PM,12:25 AM,06:28 AM,06:48 PM,20,29,29,27,17,26,67,0.0,1013,27,10,222,14
2020-02-02 15:00:00,27,22,0.0,11.6,7,7,57,12:59 PM,12:25 AM,06:28 AM,06:48 PM,20,28,28,26,27,36,72,0.0,1010,26,10,230,22
2020-02-02 18:00:00,27,22,0.0,11.6,7,6,57,12:59 PM,12:25 AM,06:28 AM,06:48 PM,21,26,26,24,28,46,81,0.0,1010,24,10,207,21
2020-02-02 21:00:00,27,22,0.0,11.6,7,1,57,12:59 PM,12:25 AM,06:28 AM,06:48 PM,21,25,25,23,20,64,83,0.0,1012,23,10,182,14
2020-02-03 00:00:00,27,24,0.0,8.9,6,1,64,01:48 PM,01:09 AM,06:28 AM,06:48 PM,21,25,25,23,19,61,82,0.0,1013,23,10,164,13
2020-02-03 03:00:00,27,24,0.0,8.9,6,1,64,01:48 PM,01:09 AM,06:28 AM,06:48 PM,21,26,26,24,22,53,81,0.1,1012,24,10,151,14
2020-02-03 06:00:00,27,24,0.0,8.9,6,1,64,01:48 PM,01:09 AM,06:28 AM,06:48 PM,20,26,26,24,22,73,81,0.2,1012,24,9,146,14
2020-02-03 09:00:00,27,24,0.0,8.9,6,6,64,01:48 PM,01:09 AM,06:28 AM,06:48 PM,20,27,27,25,15,86,75,0.4,1014,25,9,159,10
2020-02-03 12:00:00,27,24,0.0,8.9,6,6,64,01:48 PM,01:09 AM,06:28 AM,06:48 PM,20,29,29,27,20,82,69,0.5,1012,27,9,201,15
2020-02-03 15:00:00,27,24,0.0,8.9,6,6,64,01:48 PM,01:09 AM,06:28 AM,06:48 PM,21,29,29,27,30,51,70,0.2,1010,27,10,214,25
2020-02-03 18:00:00,27,24,0.0,8.9,6,7,64,01:48 PM,01:09 AM,06:28 AM,06:48 PM,21,27,27,25,38,32,77,0.0,1010,25,10,195,28
2020-02-03 21:00:00,27,24,0.0,8.9,6,1,64,01:48 PM,01:09 AM,06:28 AM,06:48 PM,21,26,26,24,31,46,82,0.0,1013,24,10,178,21
2020-02-04 00:00:00,27,23,0.0,11.6,7,1,72,02:40 PM,01:57 AM,06:29 AM,06:48 PM,21,26,26,24,23,67,82,0.1,1013,24,10,168,16
2020-02-04 03:00:00,27,23,0.0,11.6,7,1,72,02:40 PM,01:57 AM,06:29 AM,06:48 PM,20,26,26,24,23,47,82,0.0,1012,24,10,166,15
2020-02-04 06:00:00,27,23,0.0,11.6,7,1,72,02:40 PM,01:57 AM,06:29 AM,06:48 PM,20,25,25,23,19,49,82,0.0,1013,23,10,162,13
2020-02-04 09:00:00,27,23,0.0,11.6,7,6,72,02:40 PM,01:57 AM,06:29 AM,06:48 PM,20,26,26,25,15,40,75,0.0,1014,25,10,177,11
2020-02-04 12:00:00,27,23,0.0,11.6,7,7,72,02:40 PM,01:57 AM,06:29 AM,06:48 PM,20,28,28,26,18,25,68,0.0,1012,26,10,204,14
2020-02-04 15:00:00,27,23,0.0,11.6,7,7,72,02:40 PM,01:57 AM,06:29 AM,06:48 PM,20,28,28,26,26,25,69,0.0,1010,26,10,219,22
2020-02-04 18:00:00,27,23,0.0,11.6,7,6,72,02:40 PM,01:57 AM,06:29 AM,06:48 PM,20,27,27,25,32,28,77,0.0,1010,25,10,210,24
2020-02-04 21:00:00,27,23,0.0,11.6,7,1,72,02:40 PM,01:57 AM,06:29 AM,06:48 PM,20,26,26,24,26,31,79,0.0,1012,24,10,187,18
2020-02-05 00:00:00,27,20,0.0,11.6,7,1,79,03:36 PM,02:49 AM,06:29 AM,06:48 PM,20,26,26,24,23,43,78,0.0,1013,24,10,168,16
2020-02-05 03:00:00,27,20,0.0,11.6,7,1,79,03:36 PM,02:49 AM,06:29 AM,06:48 PM,20,26,26,24,22,60,77,0.0,1011,24,10,145,14
2020-02-05 06:00:00,27,20,0.0,11.6,7,1,79,03:36 PM,02:49 AM,06:29 AM,06:48 PM,19,26,26,24,18,40,76,0.0,1011,24,10,148,12
2020-02-05 09:00:00,27,20,0.0,11.6,7,7,79,03:36 PM,02:49 AM,06:29 AM,06:48 PM,19,27,27,25,15,25,71,0.0,1012,25,10,162,11
2020-02-05 12:00:00,27,20,0.0,11.6,7,7,79,03:36 PM,02:49 AM,06:29 AM,06:48 PM,20,29,29,27,22,22,66,0.0,1010,27,10,207,17
2020-02-05 15:00:00,27,20,0.0,11.6,7,7,79,03:36 PM,02:49 AM,06:29 AM,06:48 PM,20,28,28,26,27,23,70,0.0,1008,26,10,233,23
2020-02-05 18:00:00,27,20,0.0,11.6,7,6,79,03:36 PM,02:49 AM,06:29 AM,06:48 PM,21,26,26,24,30,51,80,0.0,1009,24,10,220,23
2020-02-05 21:00:00,27,20,0.0,11.6,7,1,79,03:36 PM,02:49 AM,06:29 AM,06:48 PM,20,21,24,21,26,43,81,0.0,1011,21,10,195,18
2020-02-06 00:00:00,27,23,0.0,11.6,7,1,87,04:34 PM,03:45 AM,06:29 AM,06:48 PM,20,25,25,22,22,35,79,0.0,1011,22,10,180,15
2020-02-06 03:00:00,27,23,0.0,11.6,7,1,87,04:34 PM,03:45 AM,06:29 AM,06:48 PM,20,25,25,23,20,62,81,0.0,1011,23,10,172,14
2020-02-06 06:00:00,27,23,0.0,11.6,7,1,87,04:34 PM,03:45 AM,06:29 AM,06:48 PM,20,25,25,23,22,62,81,0.0,1011,23,10,160,15
2020-02-06 09:00:00,27,23,0.0,11.6,7,6,87,04:34 PM,03:45 AM,06:29 AM,06:48 PM,19,27,27,25,20,37,72,0.0,1012,25,10,152,14
2020-02-06 12:00:00,27,23,0.0,11.6,7,7,87,04:34 PM,03:45 AM,06:29 AM,06:48 PM,20,29,29,27,24,29,65,0.0,1011,27,10,189,19
2020-02-06 15:00:00,27,23,0.0,11.6,7,7,87,04:34 PM,03:45 AM,06:29 AM,06:48 PM,20,29,29,27,30,30,67,0.0,1009,27,10,213,25
2020-02-06 18:00:00,27,23,0.0,11.6,7,6,87,04:34 PM,03:45 AM,06:29 AM,06:48 PM,20,27,27,25,33,32,76,0.0,1009,25,10,205,24
2020-02-06 21:00:00,27,23,0.0,11.6,7,1,87,04:34 PM,03:45 AM,06:29 AM,06:48 PM,20,26,26,24,29,26,79,0.0,1011,24,10,183,19
2020-02-07 00:00:00,27,20,0.0,11.6,7,1,95,05:34 PM,04:44 AM,06:29 AM,06:47 PM,20,26,26,24,27,27,79,0.0,1012,24,10,168,18
2020-02-07 03:00:00,27,20,0.0,11.6,7,1,95,05:34 PM,04:44 AM,06:29 AM,06:47 PM,20,25,25,24,26,39,81,0.0,1011,24,10,161,17
2020-02-07 06:00:00,27,20,0.0,11.6,7,1,95,05:34 PM,04:44 AM,06:29 AM,06:47 PM,20,25,25,23,25,39,82,0.0,1012,23,10,154,17
2020-02-07 09:00:00,27,20,0.0,11.6,7,6,95,05:34 PM,04:44 AM,06:29 AM,06:47 PM,20,27,27,25,22,42,73,0.0,1013,25,10,158,17
