date_time,Coonamble_maxtempC,Coonamble_mintempC,Coonamble_totalSnow_cm,Coonamble_sunHour,Coonamble_uvIndex,Coonamble_uvIndex,Coonamble_moon_illumination,Coonamble_moonrise,Coonamble_moonset,Coonamble_sunrise,Coonamble_sunset,Coonamble_DewPointC,Coonamble_FeelsLikeC,Coonamble_HeatIndexC,Coonamble_WindChillC,Coonamble_WindGustKmph,Coonamble_cloudcover,Coonamble_humidity,Coonamble_precipMM,Coonamble_pressure,Coonamble_tempC,Coonamble_visibility,Coonamble_winddirDegree,Coonamble_windspeedKmph
2020-01-10 09:00:00,43,29,0.0,14.0,8,8,100,06:50 PM,04:15 AM,05:13 AM,07:14 PM,15,33,33,32,44,5,36,0.0,1012,32,10,6,37
2020-01-10 12:00:00,43,29,0.0,14.0,8,9,100,06:50 PM,04:15 AM,05:13 AM,07:14 PM,12,40,40,39,37,3,20,0.0,1008,39,10,224,32
2020-01-10 15:00:00,43,29,0.0,14.0,8,10,100,06:50 PM,04:15 AM,05:13 AM,07:14 PM,9,44,44,43,30,4,14,0.0,1005,43,10,330,26
2020-01-10 18:00:00,43,29,0.0,14.0,8,1,100,06:50 PM,04:15 AM,05:13 AM,07:14 PM,9,41,41,40,31,4,15,0.0,1004,40,10,338,20
2020-01-10 21:00:00,43,29,0.0,14.0,8,1,100,06:50 PM,04:15 AM,05:13 AM,07:14 PM,10,36,36,37,43,3,19,0.0,1004,37,10,348,23
2020-01-11 00:00:00,35,27,0.0,12.2,8,1,100,07:47 PM,05:15 AM,05:14 AM,07:14 PM,11,33,33,34,43,4,25,0.0,1005,34,10,295,26
2020-01-11 03:00:00,35,27,0.0,12.2,8,1,100,07:47 PM,05:15 AM,05:14 AM,07:14 PM,13,31,31,31,51,22,33,0.0,1006,31,10,195,35
2020-01-11 06:00:00,35,27,0.0,12.2,8,1,100,07:47 PM,05:15 AM,05:14 AM,07:14 PM,14,31,31,31,39,16,36,0.0,1008,31,10,182,29
2020-01-11 09:00:00,35,27,0.0,12.2,8,8,100,07:47 PM,05:15 AM,05:14 AM,07:14 PM,14,33,33,33,33,29,31,0.0,1009,33,10,185,28
2020-01-11 12:00:00,35,27,0.0,12.2,8,8,100,07:47 PM,05:15 AM,05:14 AM,07:14 PM,14,34,34,34,36,72,29,0.7,1009,34,10,197,28
2020-01-11 15:00:00,35,27,0.0,12.2,8,7,100,07:47 PM,05:15 AM,05:14 AM,07:14 PM,10,30,30,32,36,78,25,1.2,1007,32,9,221,27
2020-01-11 18:00:00,35,27,0.0,12.2,8,1,100,07:47 PM,05:15 AM,05:14 AM,07:14 PM,2,28,28,30,33,34,17,0.4,1008,30,10,223,22
2020-01-11 21:00:00,35,27,0.0,12.2,8,1,100,07:47 PM,05:15 AM,05:14 AM,07:14 PM,-4,26,26,28,44,5,12,0.0,1009,28,10,203,24
2020-01-12 00:00:00,37,19,0.0,14.0,8,1,83,08:38 PM,06:19 AM,05:15 AM,07:14 PM,-3,23,23,24,46,0,17,0.0,1009,24,10,192,23
2020-01-12 03:00:00,37,19,0.0,14.0,8,1,83,08:38 PM,06:19 AM,05:15 AM,07:14 PM,6,20,20,20,36,0,46,0.0,1009,20,10,174,18
2020-01-12 06:00:00,37,19,0.0,14.0,8,1,83,08:38 PM,06:19 AM,05:15 AM,07:14 PM,13,21,23,21,26,0,63,0.0,1010,21,10,156,19
2020-01-12 09:00:00,37,19,0.0,14.0,8,7,83,08:38 PM,06:19 AM,05:15 AM,07:14 PM,15,28,28,27,15,0,48,0.0,1010,27,10,148,13
2020-01-12 12:00:00,37,19,0.0,14.0,8,8,83,08:38 PM,06:19 AM,05:15 AM,07:14 PM,9,31,31,33,8,0,25,0.0,1008,33,10,130,7
2020-01-12 15:00:00,37,19,0.0,14.0,8,9,83,08:38 PM,06:19 AM,05:15 AM,07:14 PM,4,34,34,36,10,2,14,0.0,1006,36,10,87,9
2020-01-12 18:00:00,37,19,0.0,14.0,8,1,83,08:38 PM,06:19 AM,05:15 AM,07:14 PM,6,32,32,34,29,6,18,0.0,1006,34,10,85,17
2020-01-12 21:00:00,37,19,0.0,14.0,8,1,83,08:38 PM,06:19 AM,05:15 AM,07:14 PM,13,33,33,31,50,14,39,0.0,1009,31,10,80,31
2020-01-13 00:00:00,35,22,0.0,14.0,8,1,76,09:25 PM,07:27 AM,05:15 AM,07:14 PM,15,29,29,27,54,62,50,0.1,1011,27,10,63,37
2020-01-13 03:00:00,35,22,0.0,14.0,8,1,76,09:25 PM,07:27 AM,05:15 AM,07:14 PM,13,25,25,23,45,76,54,0.1,1012,23,10,62,30
2020-01-13 06:00:00,35,22,0.0,14.0,8,1,76,09:25 PM,07:27 AM,05:15 AM,07:14 PM,13,25,25,23,34,38,52,0.0,1014,23,10,66,26
2020-01-13 09:00:00,35,22,0.0,14.0,8,7,76,09:25 PM,07:27 AM,05:15 AM,07:14 PM,11,27,27,27,28,15,38,0.0,1014,27,10,56,24
2020-01-13 12:00:00,35,22,0.0,14.0,8,8,76,09:25 PM,07:27 AM,05:15 AM,07:14 PM,13,32,32,32,27,21,31,0.0,1012,32,10,44,23
2020-01-13 15:00:00,35,22,0.0,14.0,8,8,76,09:25 PM,07:27 AM,05:15 AM,07:14 PM,13,34,34,35,24,43,27,0.0,1009,35,10,44,21
2020-01-13 18:00:00,35,22,0.0,14.0,8,1,76,09:25 PM,07:27 AM,05:15 AM,07:14 PM,12,32,32,33,33,30,28,0.0,1009,33,10,66,24
2020-01-13 21:00:00,35,22,0.0,14.0,8,1,76,09:25 PM,07:27 AM,05:15 AM,07:14 PM,12,29,29,30,37,20,33,0.0,1010,30,10,83,21
2020-01-14 00:00:00,34,23,0.0,14.0,8,1,69,10:06 PM,08:35 AM,05:16 AM,07:14 PM,12,27,27,26,48,18,42,0.0,1011,26,10,87,29
2020-01-14 03:00:00,34,23,0.0,14.0,8,1,69,10:06 PM,08:35 AM,05:16 AM,07:14 PM,14,25,25,24,47,12,52,0.0,1012,24,10,57,30
2020-01-14 06:00:00,34,23,0.0,14.0,8,1,69,10:06 PM,08:35 AM,05:16 AM,07:14 PM,14,26,26,24,34,11,53,0.0,1014,24,10,36,26
2020-01-14 09:00:00,34,23,0.0,14.0,8,7,69,10:06 PM,08:35 AM,05:16 AM,07:14 PM,14,29,29,29,24,11,40,0.0,1014,29,10,27,21
2020-01-14 12:00:00,34,23,0.0,14.0,8,8,69,10:06 PM,08:35 AM,05:16 AM,07:14 PM,13,33,33,33,14,54,31,0.0,1012,33,10,29,13
2020-01-14 15:00:00,34,23,0.0,14.0,8,7,69,10:06 PM,08:35 AM,05:16 AM,07:14 PM,13,33,33,34,12,40,27,0.0,1009,34,10,64,10
2020-01-14 18:00:00,34,23,0.0,14.0,8,1,69,10:06 PM,08:35 AM,05:16 AM,07:14 PM,12,32,32,32,17,13,30,0.0,1008,32,10,91,11
2020-01-14 21:00:00,34,23,0.0,14.0,8,1,69,10:06 PM,08:35 AM,05:16 AM,07:14 PM,12,29,29,29,22,6,33,0.0,1009,29,10,98,11
2020-01-15 00:00:00,32,24,0.0,14.0,7,1,61,10:44 PM,09:43 AM,05:17 AM,07:14 PM,12,27,27,27,31,7,38,0.0,1009,27,10,93,16
2020-01-15 03:00:00,32,24,0.0,14.0,7,1,61,10:44 PM,09:43 AM,05:17 AM,07:14 PM,14,26,26,25,44,7,50,0.0,1008,25,10,62,26
2020-01-15 06:00:00,32,24,0.0,14.0,7,1,61,10:44 PM,09:43 AM,05:17 AM,07:14 PM,15,26,26,25,38,11,55,0.0,1010,25,10,46,29
2020-01-15 09:00:00,32,24,0.0,14.0,7,7,61,10:44 PM,09:43 AM,05:17 AM,07:14 PM,15,30,30,29,30,19,44,0.0,1010,29,10,32,26
2020-01-15 12:00:00,32,24,0.0,14.0,7,8,61,10:44 PM,09:43 AM,05:17 AM,07:14 PM,16,31,31,30,12,59,43,0.1,1009,30,7,72,10
2020-01-15 15:00:00,32,24,0.0,14.0,7,7,61,10:44 PM,09:43 AM,05:17 AM,07:14 PM,16,31,31,31,26,36,43,0.1,1006,31,8,85,22
2020-01-15 18:00:00,32,24,0.0,14.0,7,1,61,10:44 PM,09:43 AM,05:17 AM,07:14 PM,15,31,31,30,31,16,40,0.0,1006,30,10,79,22
2020-01-15 21:00:00,32,24,0.0,14.0,7,1,61,10:44 PM,09:43 AM,05:17 AM,07:14 PM,15,28,28,27,22,20,48,0.0,1006,27,10,63,12
2020-01-16 00:00:00,36,24,0.0,12.2,8,1,54,11:20 PM,10:48 AM,05:18 AM,07:14 PM,16,26,26,25,17,59,59,2.3,1006,25,8,69,9
2020-01-16 03:00:00,36,24,0.0,12.2,8,1,54,11:20 PM,10:48 AM,05:18 AM,07:14 PM,17,26,26,25,35,43,62,1.2,1005,25,9,54,22
2020-01-16 06:00:00,36,24,0.0,12.2,8,1,54,11:20 PM,10:48 AM,05:18 AM,07:14 PM,18,27,27,26,37,60,62,0.1,1006,26,10,28,26
2020-01-16 09:00:00,36,24,0.0,12.2,8,6,54,11:20 PM,10:48 AM,05:18 AM,07:14 PM,18,30,30,28,29,36,52,0.0,1007,28,10,14,24
2020-01-16 12:00:00,36,24,0.0,12.2,8,8,54,11:20 PM,10:48 AM,05:18 AM,07:14 PM,15,34,34,33,18,27,35,0.0,1004,33,10,194,15
2020-01-16 15:00:00,36,24,0.0,12.2,8,9,54,11:20 PM,10:48 AM,05:18 AM,07:14 PM,13,35,35,36,9,44,27,0.0,1001,36,10,269,8
2020-01-16 18:00:00,36,24,0.0,12.2,8,1,54,11:20 PM,10:48 AM,05:18 AM,07:14 PM,14,36,36,34,29,65,37,0.7,1002,34,9,153,21
2020-01-16 21:00:00,36,24,0.0,12.2,8,1,54,11:20 PM,10:48 AM,05:18 AM,07:14 PM,15,34,34,31,30,78,50,2.0,1005,31,8,63,21
2020-01-17 00:00:00,32,22,0.0,13.9,6,1,47,11:56 PM,11:52 AM,05:19 AM,07:13 PM,16,28,28,25,19,34,63,0.8,1005,25,9,69,13
2020-01-17 03:00:00,32,22,0.0,13.9,6,1,47,11:56 PM,11:52 AM,05:19 AM,07:13 PM,17,25,25,22,17,63,73,0.1,1004,22,10,82,11
2020-01-17 06:00:00,32,22,0.0,13.9,6,1,47,11:56 PM,11:52 AM,05:19 AM,07:13 PM,18,25,25,23,14,58,72,0.0,1005,23,10,113,10
2020-01-17 09:00:00,32,22,0.0,13.9,6,7,47,11:56 PM,11:52 AM,05:19 AM,07:13 PM,17,28,28,27,13,43,56,0.0,1005,27,10,143,11
2020-01-17 12:00:00,32,22,0.0,13.9,6,8,47,11:56 PM,11:52 AM,05:19 AM,07:13 PM,15,30,30,30,19,35,40,0.0,1004,30,9,146,16
2020-01-17 15:00:00,32,22,0.0,13.9,6,7,47,11:56 PM,11:52 AM,05:19 AM,07:13 PM,13,31,31,32,23,24,32,0.0,1002,32,10,136,20
2020-01-17 18:00:00,32,22,0.0,13.9,6,1,47,11:56 PM,11:52 AM,05:19 AM,07:13 PM,16,33,33,30,37,58,49,0.1,1003,30,10,113,30
2020-01-17 21:00:00,32,22,0.0,13.9,6,1,47,11:56 PM,11:52 AM,05:19 AM,07:13 PM,17,29,29,26,30,82,66,0.2,1005,26,9,99,24
2020-01-18 00:00:00,30,21,0.0,13.9,6,1,40,No moonrise,12:56 PM,05:20 AM,07:13 PM,17,25,25,23,19,61,73,0.1,1005,23,10,109,15
2020-01-18 03:00:00,30,21,0.0,13.9,6,1,40,No moonrise,12:56 PM,05:20 AM,07:13 PM,17,21,22,21,11,41,79,0.0,1004,21,10,157,8
2020-01-18 06:00:00,30,21,0.0,13.9,6,1,40,No moonrise,12:56 PM,05:20 AM,07:13 PM,17,24,24,22,18,25,71,0.0,1004,22,10,216,15
2020-01-18 09:00:00,30,21,0.0,13.9,6,7,40,No moonrise,12:56 PM,05:20 AM,07:13 PM,15,28,28,27,29,37,50,0.0,1005,27,10,213,25
2020-01-18 12:00:00,30,21,0.0,13.9,6,7,40,No moonrise,12:56 PM,05:20 AM,07:13 PM,15,29,29,29,31,33,43,0.0,1005,29,10,154,27
2020-01-18 15:00:00,30,21,0.0,13.9,6,7,40,No moonrise,12:56 PM,05:20 AM,07:13 PM,15,30,30,29,33,22,42,0.0,1004,29,10,134,28
2020-01-18 18:00:00,30,21,0.0,13.9,6,1,40,No moonrise,12:56 PM,05:20 AM,07:13 PM,15,28,28,27,31,12,48,0.0,1004,27,10,133,26
2020-01-18 21:00:00,30,21,0.0,13.9,6,1,40,No moonrise,12:56 PM,05:20 AM,07:13 PM,16,26,26,24,31,14,61,0.0,1005,24,10,123,24
2020-01-19 00:00:00,35,21,0.0,13.9,7,1,32,12:32 AM,02:00 PM,05:21 AM,07:13 PM,16,25,25,22,29,14,68,0.0,1005,22,10,117,22
2020-01-19 03:00:00,35,21,0.0,13.9,7,1,32,12:32 AM,02:00 PM,05:21 AM,07:13 PM,16,21,22,21,27,11,72,0.0,1003,21,10,108,19
2020-01-19 06:00:00,35,21,0.0,13.9,7,1,32,12:32 AM,02:00 PM,05:21 AM,07:13 PM,16,22,23,22,18,22,71,0.0,1004,22,10,94,14
2020-01-19 09:00:00,35,21,0.0,13.9,7,7,32,12:32 AM,02:00 PM,05:21 AM,07:13 PM,17,27,27,26,10,14,57,0.0,1005,26,10,68,9
2020-01-19 12:00:00,35,21,0.0,13.9,7,8,32,12:32 AM,02:00 PM,05:21 AM,07:13 PM,13,31,31,31,6,8,35,0.0,1003,31,10,183,6
2020-01-19 15:00:00,35,21,0.0,13.9,7,8,32,12:32 AM,02:00 PM,05:21 AM,07:13 PM,10,33,33,34,13,34,23,0.0,1000,34,10,255,11
2020-01-19 18:00:00,35,21,0.0,13.9,7,1,32,12:32 AM,02:00 PM,05:21 AM,07:13 PM,10,32,32,34,11,32,23,0.0,1000,34,10,297,8
2020-01-19 21:00:00,35,21,0.0,13.9,7,1,32,12:32 AM,02:00 PM,05:21 AM,07:13 PM,10,30,30,32,10,16,26,0.0,1001,32,10,130,5
2020-01-20 00:00:00,36,27,0.0,13.9,8,1,25,01:11 AM,03:03 PM,05:22 AM,07:13 PM,10,29,29,30,24,7,29,0.0,1000,30,10,44,13
2020-01-20 03:00:00,36,27,0.0,13.9,8,1,25,01:11 AM,03:03 PM,05:22 AM,07:13 PM,14,28,28,28,35,6,41,0.0,1000,28,10,25,20
2020-01-20 06:00:00,36,27,0.0,13.9,8,1,25,01:11 AM,03:03 PM,05:22 AM,07:13 PM,13,29,29,29,33,5,37,0.0,1001,29,10,243,23
2020-01-20 09:00:00,36,27,0.0,13.9,8,8,25,01:11 AM,03:03 PM,05:22 AM,07:13 PM,5,33,33,34,34,4,19,0.0,1002,34,10,315,28
2020-01-20 12:00:00,36,27,0.0,13.9,8,9,25,01:11 AM,03:03 PM,05:22 AM,07:13 PM,3,33,33,35,42,3,13,0.0,1002,35,10,291,37
2020-01-20 15:00:00,36,27,0.0,13.9,8,8,25,01:11 AM,03:03 PM,05:22 AM,07:13 PM,3,33,33,35,41,1,13,0.0,1002,35,10,285,35
2020-01-20 18:00:00,36,27,0.0,13.9,8,1,25,01:11 AM,03:03 PM,05:22 AM,07:13 PM,3,30,30,32,35,0,16,0.0,1003,32,10,272,26
2020-01-20 21:00:00,36,27,0.0,13.9,8,1,25,01:11 AM,03:03 PM,05:22 AM,07:13 PM,3,26,26,28,34,0,19,0.0,1005,28,10,248,20
2020-01-21 00:00:00,34,22,0.0,13.9,8,1,18,01:54 AM,04:05 PM,05:23 AM,07:12 PM,3,24,24,25,31,0,23,0.0,1006,25,10,229,15
2020-01-21 03:00:00,34,22,0.0,13.9,8,1,18,01:54 AM,04:05 PM,05:23 AM,07:12 PM,5,24,24,23,27,0,32,0.0,1007,23,10,221,13
2020-01-21 06:00:00,34,22,0.0,13.9,8,1,18,01:54 AM,04:05 PM,05:23 AM,07:12 PM,7,24,24,24,15,0,34,0.0,1009,24,10,226,9
2020-01-21 09:00:00,34,22,0.0,13.9,8,7,18,01:54 AM,04:05 PM,05:23 AM,07:12 PM,6,27,27,28,16,2,26,0.0,1010,28,10,253,13
2020-01-21 12:00:00,34,22,0.0,13.9,8,8,18,01:54 AM,04:05 PM,05:23 AM,07:12 PM,5,30,30,32,21,2,19,0.0,1009,32,10,267,18
2020-01-21 15:00:00,34,22,0.0,13.9,8,8,18,01:54 AM,04:05 PM,05:23 AM,07:12 PM,4,32,32,34,23,1,16,0.0,1007,34,10,282,20
2020-01-21 18:00:00,34,22,0.0,13.9,8,1,18,01:54 AM,04:05 PM,05:23 AM,07:12 PM,4,30,30,33,22,0,17,0.0,1007,33,10,297,15
2020-01-21 21:00:00,34,22,0.0,13.9,8,1,18,01:54 AM,04:05 PM,05:23 AM,07:12 PM,5,27,27,29,17,0,21,0.0,1008,29,10,292,9
2020-01-22 00:00:00,39,23,0.0,13.9,8,1,11,02:40 AM,05:04 PM,05:24 AM,07:12 PM,5,25,25,27,13,0,25,0.0,1008,27,10,298,6
2020-01-22 03:00:00,39,23,0.0,13.9,8,1,11,02:40 AM,05:04 PM,05:24 AM,07:12 PM,5,24,24,24,8,0,29,0.0,1008,24,10,228,4
2020-01-22 06:00:00,39,23,0.0,13.9,8,1,11,02:40 AM,05:04 PM,05:24 AM,07:12 PM,5,25,25,26,18,0,25,0.0,1009,26,10,95,11
2020-01-22 09:00:00,39,23,0.0,13.9,8,8,11,02:40 AM,05:04 PM,05:24 AM,07:12 PM,3,30,30,32,20,0,16,0.0,1010,32,10,23,16
2020-01-22 12:00:00,39,23,0.0,13.9,8,9,11,02:40 AM,05:04 PM,05:24 AM,07:12 PM,-0,35,35,37,21,0,10,0.0,1008,37,10,213,18
2020-01-22 15:00:00,39,23,0.0,13.9,8,9,11,02:40 AM,05:04 PM,05:24 AM,07:12 PM,-2,37,37,38,23,0,8,0.0,1005,38,10,316,20
2020-01-22 18:00:00,39,23,0.0,13.9,8,1,11,02:40 AM,05:04 PM,05:24 AM,07:12 PM,-2,34,34,36,21,0,9,0.0,1004,36,10,317,13
2020-01-22 21:00:00,39,23,0.0,13.9,8,1,11,02:40 AM,05:04 PM,05:24 AM,07:12 PM,-0,31,31,33,26,0,12,0.0,1005,33,10,344,13
2020-01-23 00:00:00,40,29,0.0,13.3,9,1,3,03:31 AM,06:00 PM,05:24 AM,07:12 PM,7,29,29,30,45,0,24,0.0,1005,30,10,125,23
2020-01-23 03:00:00,40,29,0.0,13.3,9,1,3,03:31 AM,06:00 PM,05:24 AM,07:12 PM,15,29,29,29,51,2,45,0.0,1005,29,10,8,30
2020-01-23 06:00:00,40,29,0.0,13.3,9,1,3,03:31 AM,06:00 PM,05:24 AM,07:12 PM,16,30,30,30,46,3,44,0.0,1006,30,10,230,33
2020-01-23 09:00:00,40,29,0.0,13.3,9,8,3,03:31 AM,06:00 PM,05:24 AM,07:12 PM,15,35,35,34,40,5,31,0.0,1007,34,10,334,33
2020-01-23 12:00:00,40,29,0.0,13.3,9,9,3,03:31 AM,06:00 PM,05:24 AM,07:12 PM,13,39,39,39,43,18,22,0.0,1004,39,10,331,37
2020-01-23 15:00:00,40,29,0.0,13.3,9,9,3,03:31 AM,06:00 PM,05:24 AM,07:12 PM,13,39,39,39,39,37,22,0.0,1002,39,10,321,34
2020-01-23 18:00:00,40,29,0.0,13.3,9,1,3,03:31 AM,06:00 PM,05:24 AM,07:12 PM,15,37,37,37,27,63,28,0.1,1003,37,10,311,21
2020-01-23 21:00:00,40,29,0.0,13.3,9,1,3,03:31 AM,06:00 PM,05:24 AM,07:12 PM,18,34,34,33,39,72,41,0.2,1004,33,9,319,25
2020-01-24 00:00:00,39,29,0.0,12.2,8,1,0,04:25 AM,06:50 PM,05:25 AM,07:11 PM,19,33,33,31,45,74,50,0.3,1005,31,9,337,30
2020-01-24 03:00:00,39,29,0.0,12.2,8,1,0,04:25 AM,06:50 PM,05:25 AM,07:11 PM,20,32,32,29,37,82,57,0.4,1005,29,9,341,25
2020-01-24 06:00:00,39,29,0.0,12.2,8,1,0,04:25 AM,06:50 PM,05:25 AM,07:11 PM,20,32,32,30,26,84,57,0.4,1007,30,10,340,20
2020-01-24 09:00:00,39,29,0.0,12.2,8,7,0,04:25 AM,06:50 PM,05:25 AM,07:11 PM,19,37,37,34,27,75,43,0.5,1008,34,9,321,22
2020-01-24 12:00:00,39,29,0.0,12.2,8,8,0,04:25 AM,06:50 PM,05:25 AM,07:11 PM,18,40,40,37,26,32,32,0.2,1007,37,10,286,22
2020-01-24 15:00:00,39,29,0.0,12.2,8,9,0,04:25 AM,06:50 PM,05:25 AM,07:11 PM,16,40,40,39,27,12,26,0.0,1005,39,10,264,23
2020-01-24 18:00:00,39,29,0.0,12.2,8,1,0,04:25 AM,06:50 PM,05:25 AM,07:11 PM,13,36,36,36,32,9,24,0.0,1006,36,10,235,26
2020-01-24 21:00:00,39,29,0.0,12.2,8,1,0,04:25 AM,06:50 PM,05:25 AM,07:11 PM,10,32,32,33,34,6,24,0.0,1008,33,10,181,23
2020-01-25 00:00:00,38,26,0.0,12.2,8,1,0,05:22 AM,07:36 PM,05:26 AM,07:11 PM,10,29,29,30,30,5,29,0.0,1008,30,10,168,20
2020-01-25 03:00:00,38,26,0.0,12.2,8,1,0,05:22 AM,07:36 PM,05:26 AM,07:11 PM,5,26,26,27,25,5,25,0.0,1008,27,10,183,16
2020-01-25 06:00:00,38,26,0.0,12.2,8,1,0,05:22 AM,07:36 PM,05:26 AM,07:11 PM,8,26,26,26,17,3,33,0.0,1009,26,10,163,12
2020-01-25 09:00:00,38,26,0.0,12.2,8,8,0,05:22 AM,07:36 PM,05:26 AM,07:11 PM,15,31,31,31,8,3,38,0.0,1010,31,10,88,6
2020-01-25 12:00:00,38,26,0.0,12.2,8,9,0,05:22 AM,07:36 PM,05:26 AM,07:11 PM,16,38,38,37,11,62,30,0.1,1008,37,10,234,9
2020-01-25 15:00:00,38,26,0.0,12.2,8,8,0,05:22 AM,07:36 PM,05:26 AM,07:11 PM,16,39,39,38,8,85,27,0.2,1006,38,9,248,6
2020-01-25 18:00:00,38,26,0.0,12.2,8,1,0,05:22 AM,07:36 PM,05:26 AM,07:11 PM,17,37,37,36,18,58,32,0.1,1007,36,10,109,13
2020-01-25 21:00:00,38,26,0.0,12.2,8,1,0,05:22 AM,07:36 PM,05:26 AM,07:11 PM,18,36,36,34,27,74,49,0.2,1008,34,9,80,19
2020-01-26 00:00:00,36,27,0.0,11.0,7,1,4,06:18 AM,08:15 PM,05:27 AM,07:10 PM,21,33,33,30,35,45,63,0.1,1009,30,10,53,25
2020-01-26 03:00:00,36,27,0.0,11.0,7,1,4,06:18 AM,08:15 PM,05:27 AM,07:10 PM,21,30,30,28,34,16,65,0.0,1008,28,10,38,24
2020-01-26 06:00:00,36,27,0.0,11.0,7,1,4,06:18 AM,08:15 PM,05:27 AM,07:10 PM,21,30,30,28,34,57,67,0.4,1010,28,9,35,26
2020-01-26 09:00:00,36,27,0.0,11.0,7,7,4,06:18 AM,08:15 PM,05:27 AM,07:10 PM,21,34,34,31,36,82,56,0.6,1011,31,9,20,29
2020-01-26 12:00:00,36,27,0.0,11.0,7,7,4,06:18 AM,08:15 PM,05:27 AM,07:10 PM,20,37,37,34,30,76,44,0.3,1010,34,10,14,26
2020-01-26 15:00:00,36,27,0.0,11.0,7,8,4,06:18 AM,08:15 PM,05:27 AM,07:10 PM,19,38,38,36,21,80,37,0.1,1008,36,10,15,18
2020-01-26 18:00:00,36,27,0.0,11.0,7,1,4,06:18 AM,08:15 PM,05:27 AM,07:10 PM,18,37,37,35,16,45,37,0.0,1008,35,10,25,13
2020-01-26 21:00:00,36,27,0.0,11.0,7,1,4,06:18 AM,08:15 PM,05:27 AM,07:10 PM,19,33,33,31,14,57,48,0.4,1010,31,9,112,10
2020-01-27 00:00:00,34,29,0.0,13.8,7,1,11,07:15 AM,08:50 PM,05:28 AM,07:10 PM,19,32,32,30,19,44,53,0.2,1010,30,10,129,13
2020-01-27 03:00:00,34,29,0.0,13.8,7,1,11,07:15 AM,08:50 PM,05:28 AM,07:10 PM,17,30,30,29,27,24,49,0.0,1010,29,10,74,18
2020-01-27 06:00:00,34,29,0.0,13.8,7,1,11,07:15 AM,08:50 PM,05:28 AM,07:10 PM,18,30,30,29,34,18,52,0.0,1011,29,10,21,24
2020-01-27 09:00:00,34,29,0.0,13.8,7,8,11,07:15 AM,08:50 PM,05:28 AM,07:10 PM,19,33,33,32,29,19,47,0.0,1012,32,10,6,24
2020-01-27 12:00:00,34,29,0.0,13.8,7,8,11,07:15 AM,08:50 PM,05:28 AM,07:10 PM,17,35,35,34,15,26,37,0.0,1011,34,10,11,14
2020-01-27 15:00:00,34,29,0.0,13.8,7,8,11,07:15 AM,08:50 PM,05:28 AM,07:10 PM,16,35,35,34,12,41,34,0.0,1009,34,10,33,10
2020-01-27 18:00:00,34,29,0.0,13.8,7,1,11,07:15 AM,08:50 PM,05:28 AM,07:10 PM,17,35,35,34,13,27,36,0.0,1009,34,10,60,10
2020-01-27 21:00:00,34,29,0.0,13.8,7,1,11,07:15 AM,08:50 PM,05:28 AM,07:10 PM,17,33,33,32,22,54,40,0.1,1010,32,10,36,13
2020-01-28 00:00:00,36,28,0.0,13.8,7,1,18,08:10 AM,09:23 PM,05:29 AM,07:09 PM,17,32,32,31,23,39,45,0.0,1010,31,10,34,13
2020-01-28 03:00:00,36,28,0.0,13.8,7,1,18,08:10 AM,09:23 PM,05:29 AM,07:09 PM,18,30,30,29,23,17,53,0.0,1010,29,10,24,14
2020-01-28 06:00:00,36,28,0.0,13.8,7,1,18,08:10 AM,09:23 PM,05:29 AM,07:09 PM,18,30,30,29,26,20,52,0.0,1011,29,10,24,19
2020-01-28 09:00:00,36,28,0.0,13.8,7,8,18,08:10 AM,09:23 PM,05:29 AM,07:09 PM,17,33,33,32,22,21,42,0.0,1013,32,10,238,18
2020-01-28 12:00:00,36,28,0.0,13.8,7,8,18,08:10 AM,09:23 PM,05:29 AM,07:09 PM,16,36,36,35,12,18,33,0.0,1011,35,10,137,11
2020-01-28 15:00:00,36,28,0.0,13.8,7,9,18,08:10 AM,09:23 PM,05:29 AM,07:09 PM,15,37,37,36,10,13,29,0.0,1009,36,10,36,9
2020-01-28 18:00:00,36,28,0.0,13.8,7,1,18,08:10 AM,09:23 PM,05:29 AM,07:09 PM,16,36,36,36,19,10,31,0.0,1009,36,10,35,14
2020-01-28 21:00:00,36,28,0.0,13.8,7,1,18,08:10 AM,09:23 PM,05:29 AM,07:09 PM,16,34,34,34,24,20,35,0.0,1010,34,10,24,15
2020-01-29 00:00:00,39,29,0.0,13.8,9,1,26,09:04 AM,09:53 PM,05:30 AM,07:09 PM,15,32,32,32,29,19,36,0.0,1011,32,10,14,18
2020-01-29 03:00:00,39,29,0.0,13.8,9,1,26,09:04 AM,09:53 PM,05:30 AM,07:09 PM,15,30,30,30,21,18,40,0.0,1011,30,10,5,12
2020-01-29 06:00:00,39,29,0.0,13.8,9,1,26,09:04 AM,09:53 PM,05:30 AM,07:09 PM,15,30,30,30,15,14,40,0.0,1012,30,10,6,10
2020-01-29 09:00:00,39,29,0.0,13.8,9,8,26,09:04 AM,09:53 PM,05:30 AM,07:09 PM,14,33,33,33,12,10,32,0.0,1013,33,10,223,10
2020-01-29 12:00:00,39,29,0.0,13.8,9,9,26,09:04 AM,09:53 PM,05:30 AM,07:09 PM,14,37,37,37,8,14,26,0.0,1012,37,10,310,7
2020-01-29 15:00:00,39,29,0.0,13.8,9,9,26,09:04 AM,09:53 PM,05:30 AM,07:09 PM,13,39,39,39,4,31,22,0.0,1009,39,10,305,3
